sampleName	Unnamed: 0	 	Area	Mean	Min	Max	Frame	LabelObj	Volume(Pix)	Volume(Unit)	Channel
12042023_s_Lm_st_L628_p_C03_C04_tm_24_ch_Syto9_z_11_	34780.30190352004	34780.30190352004	0.01369080230615648	50.106040192268225	49.70139657334115	51.16056269334554	0.1809866569170453	430.3608023373237	1600.1697005884741	27.79196672363171	0.1809866569170453
12042023_s_Lm_st_L628_p_C03_C04_tm_24_ch_Syto9_z_21_	67798.3864483514	67798.3864483514	0.014364680406636148	37.22640040786633	36.854790181200414	38.58499667114392	0.13073211228676868	310.196927863982	2827.4040003139285	24.553370745042436	0.13073211228676868
12042023_s_Lm_st_L628_p_C05_C06_tm_24_ch_Syto9_z_11_	86971.61153790356	86971.61153790356	0.014030103341931076	35.10069746787545	34.787621208899196	36.82090417307297	0.11560890326468816	274.27837589781365	1083.10787345083	18.811564811651124	0.11560890326468816
12042023_s_Lm_st_L628_p_C05_C06_tm_24_ch_Syto9_z_21_	156097.1819177613	156097.1819177613	0.014259995824935225	28.285252529690688	28.00517639562037	30.4271636399012	0.08658788255259092	205.19677256812884	1437.6563458253734	12.484705871711618	0.08658788255259092
12042023_s_Lm_st_L628_p_D04_D03_tm_24_ch_Syto9_z_11_	31628.54678398403	31628.54678398403	0.01416052918718293	52.24321177845408	51.821474767127214	53.307567289980966	0.18936889130342932	450.7059286925746	1240.0673289579822	21.537657309283894	0.18936889130342932
12042023_s_Lm_st_L628_p_D04_D03_tm_24_ch_Syto9_z_21_	70112.11765213391	70112.11765213391	0.014580728726314251	36.59755299051503	36.22417213707268	37.97446521069166	0.12859443619130376	305.1023295562125	2269.083972260626	19.70488071708632	0.12859443619130376
12042023_s_Lm_st_L628_p_D06_D05_tm_24_ch_Syto9_z_11_	38371.13190277295	38371.13190277295	0.01373894181874225	48.15798314486494	47.765326214636225	49.2711531832221	0.17249049112786174	410.2304243777272	1185.256359919919	20.58569383508598	0.17249049112786174
12042023_s_Lm_st_L628_p_D06_D05_tm_24_ch_Syto9_z_21_	78034.51804596903	78034.51804596903	0.01421263405503473	35.252483140142324	34.88766983802135	36.72770130488727	0.12198310169311807	289.3881575799766	2071.639083057694	17.99025501860577	0.12198310169311807
12042023_s_Lm_st_L628_p_D08_D07_tm_24_ch_Syto9_z_11_	52479.26308076362	52479.26308076362	0.013571347422980924	42.598757448748025	42.225004120306075	43.94941670999604	0.14822637466468472	351.89418367840426	1398.7689298795856	24.294009001422403	0.14822637466468472
12042023_s_Lm_st_L628_p_D08_D07_tm_24_ch_Syto9_z_21_	119083.54483512825	119083.54483512825	0.01413095651614254	30.382008989354045	30.07100765056988	32.164066797184745	0.09903009728363243	234.72342854073014	1917.9703684777135	16.655785153452687	0.09903009728363243
