sampleName	Unnamed: 0	 	Area	Mean	Min	Max
25042023_s_Lm_st_19115_p_D05_D04_tm_24_ch_Syto9_z_11	79936151.0	79936151.0	0.0003666353875890875	137.2141322585272	101.12942714218622	312.08793659472116
25042023_s_Lm_st_19115_p_D05_D04_tm_24_ch_Syto9_z_21	245350155.0	245350155.0	0.0004319987500596715	142.1926268524339	104.27892090404927	343.11585902742036
25042023_s_Lm_st_19115_p_D07_D06_tm_24_ch_Syto9_z_11	98358365.0	98358365.0	0.00031034356545778816	126.74176600403062	100.80247499543904	262.0603349645737
25042023_s_Lm_st_19115_p_D07_D06_tm_24_ch_Syto9_z_21	248516457.5	248516457.5	0.00041939202838996295	145.41486918648832	104.65767850214681	347.4290239018086
28032023_s_Lm_st_L455_p_C04_C05_tm_24_ch_Syto9_z_11	5602198140.0	5602198140.0	0.00019572251011374048	161.17626640888832	157.14658346126078	238.49294443347398
28032023_s_Lm_st_L455_p_C04_C05_tm_24_ch_Syto9_z_21	29787726833.500004	29787726833.500004	0.00021210935126192123	162.91357650372152	159.2688495170346	244.96510747583508
28032023_s_Lm_st_L455_p_C06_C07_tm_24_ch_Syto9_z_11	2702685667.5	2702685667.5	0.00018479752454733257	158.24905251817	153.69825170352	232.5560464153766
28032023_s_Lm_st_L455_p_C06_C07_tm_24_ch_Syto9_z_21	29787726833.500004	29787726833.500004	0.00021210935126192123	162.91357650372152	159.2688495170346	244.96510747583508
28032023_s_Lm_st_L455_p_C08_D08_tm_24_ch_Syto9_z_11	4682231367.166667	4682231367.166667	0.00018369931873262856	158.41582438484315	155.10335410801056	229.90885649723248
28032023_s_Lm_st_L455_p_C08_D08_tm_24_ch_Syto9_z_21	50901765337.499985	50901765337.499985	0.00022331775167287328	162.48865190347706	159.45008806139643	246.29302053185083
28032023_s_Lm_st_L455_p_D04_D03_tm_24_ch_Syto9_z_11	6630548975.0	6630548975.0	0.00019541960615393684	158.14557052483468	154.467654856605	232.88511533144654
28032023_s_Lm_st_L455_p_D04_D03_tm_24_ch_Syto9_z_21	49094224987.666664	49094224987.666664	0.00021846637286755013	159.97028316467097	156.8182565105837	240.9820994971277
28032023_s_Lm_st_L455_p_D07_D06_tm_24_ch_Syto9_z_11	4479477246.0	4479477246.0	0.00019238352142651985	159.15135878363103	155.57971223965552	232.61504298711
28032023_s_Lm_st_L455_p_D07_D06_tm_24_ch_Syto9_z_21	56297204925.999985	56297204925.999985	0.0002216193869751047	160.34861442013397	157.21023759153084	243.156777812223
