sampleName	Unnamed: 0	 	Area	Mean	Min	Max
12042023_s_Lm_st_L628_p_C03_C04_tm_24_ch_Syto9_z_11	33601.06397868972	33601.06397868972	0.013279999468000667	11.866098761375309	11.529249448785526	14.583160261055518
12042023_s_Lm_st_L628_p_C03_C04_tm_24_ch_Syto9_z_21	66619.14852352889	66619.14852352889	0.01415681145304192	12.082550673867237	11.721790271369215	15.117244457265855
12042023_s_Lm_st_L628_p_C05_C06_tm_24_ch_Syto9_z_11	85793.23963848589	85793.23963848589	0.013856170830634545	15.318320048475847	15.218106138282819	18.38920200456145
12042023_s_Lm_st_L628_p_C05_C06_tm_24_ch_Syto9_z_21	154917.943992941	154917.943992941	0.014163697270518057	15.47809917795266	15.326399687561317	18.798900205716343
12042023_s_Lm_st_L628_p_D04_D03_tm_24_ch_Syto9_z_11	30450.46355968986	30450.46355968986	0.01372372772168737	11.671928064006195	11.35787851148905	14.451646960018659
12042023_s_Lm_st_L628_p_D04_D03_tm_24_ch_Syto9_z_21	68932.87972731155	68932.87972731155	0.014381273706552672	11.889903303178473	11.514918249681703	14.969614651608127
12042023_s_Lm_st_L628_p_D06_D05_tm_24_ch_Syto9_z_11	37193.33735361751	37193.33735361751	0.013366279036447834	12.441464061673512	12.169887060984943	15.164648430564458
12042023_s_Lm_st_L628_p_D06_D05_tm_24_ch_Syto9_z_21	76855.56879628178	76855.56879628178	0.01402873171893044	12.579665545126497	12.241353185280007	15.681260891840688
12042023_s_Lm_st_L628_p_D08_D07_tm_24_ch_Syto9_z_11	51299.736480804655	51299.736480804655	0.013287406742813548	13.976049945296307	13.774808437410995	16.859170099620314
12042023_s_Lm_st_L628_p_D08_D07_tm_24_ch_Syto9_z_21	117904.01823517297	117904.01823517297	0.014006731578111158	14.100447007686807	13.886291554224687	17.21935692870244
18042023_s_Lm_st_L394_p_C03_C04_tm_24_ch_Syto9_z_11	14530.318561545717	14530.318561545717	0.01482626995097815	10.267603406120834	9.618950470371916	13.58959795280227
18042023_s_Lm_st_L394_p_C03_C04_tm_24_ch_Syto9_z_21	44550.51183394717	44550.51183394717	0.014587134932019461	10.092630469667967	9.709998332352326	12.870170969127251
18042023_s_Lm_st_L394_p_C05_C06_tm_24_ch_Syto9_z_11	14802.827888616417	14802.827888616417	0.01628557714561359	10.643240089128259	9.82041363375696	14.604634150793611
18042023_s_Lm_st_L394_p_C05_C06_tm_24_ch_Syto9_z_21	37154.943560716114	37154.943560716114	0.01619975814874454	10.506722241085203	9.798381109814537	14.279336755003902
18042023_s_Lm_st_L394_p_C07_C08_tm_24_ch_Syto9_z_11	15293.286942315573	15293.286942315573	0.014609863671217775	10.399505521706613	9.771739633990283	13.576262611524097
18042023_s_Lm_st_L394_p_C07_C08_tm_24_ch_Syto9_z_21	36651.782801113506	36651.782801113506	0.014584231319581345	10.17771851632743	9.723832558148887	13.140019005338882
18042023_s_Lm_st_L394_p_C07_tm_24_ch_Syto9_z_21_t_3	3060.1007608682867	3060.1007608682867	0.013623301271059565	10.163430331543081	9.780186953796761	12.755188253326757
18042023_s_Lm_st_L394_p_D05_D04_tm_24_ch_Syto9_z_11	17863.9390159804	17863.9390159804	0.012979117968025878	11.472555287785463	11.20809741032492	13.94336776912555
18042023_s_Lm_st_L394_p_D05_D04_tm_24_ch_Syto9_z_21	60224.705617102576	60224.705617102576	0.013257370207822127	11.487528492089936	11.301270513107822	13.855195125351601
18042023_s_Lm_st_L394_p_D08_D06_tm_24_ch_Syto9_z_11	23945.169401502815	23945.169401502815	0.013046926711516041	11.592351754012707	11.328689335582794	14.05603465475516
18042023_s_Lm_st_L394_p_D08_D06_tm_24_ch_Syto9_z_21	71163.18381719581	71163.18381719581	0.013541993896867437	11.55803520205618	11.372433264045666	14.01571772092944
25042023_s_Lm_st_19115_p_C03_C04_tm_24_ch_Syto9_z_11	8302.441207259464	8302.441207259464	0.020086817377748055	10.891489760853847	8.993802868149293	17.00281614091306
