feature	RandomForest(n=200, p=1.0)	MutualInformation
counts(inten<0.8500000000000002-SUMMARYCustomAlgos.tsv_mean.txt	0.020544379185954868	0.5766309731206078
counts(inten<0.8500000000000002-SUMMARYCustomAlgos.tsv_max.txt	0.018790741162643843	0.5848497665503394
counts(inten<0.8500000000000002-SUMMARYCustomAlgos.tsv_q25.txt	0.01831704719871377	0.5776402152574329
counts(inten<0.8500000000000002-SUMMARYCustomAlgos.tsv_q90.txt	0.01817943479954918	0.5874614075309679
counts(inten<0.8500000000000002-SUMMARYCustomAlgos.tsv_median.txt	0.017051514963631317	0.5789949175054749
counts(inten<0.8500000000000002-SUMMARYCustomAlgos.tsv_q10.txt	0.01699573566772933	0.5834892720116613
counts(inten<0.8500000000000002-SUMMARYCustomAlgos.tsv_min.txt	0.016912446236038037	0.5825057056256506
med-SUMMARYCustomAlgos.tsv_max.txt	0.01577759597332154	0.7297946027707698
counts(inten<0.8500000000000002-SUMMARYCustomAlgos.tsv_q75.txt	0.01499113990776434	0.5870904441309057
counts(inten<0.7000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	0.013814389120554773	0.5662776226096415
med-SUMMARYCustomAlgos.tsv_q25.txt	0.013535672437697155	0.718585278632411
med-SUMMARYCustomAlgos.tsv_mean.txt	0.013393869017048865	0.7238153619885068
counts(inten<0.7500000000000002-SUMMARYCustomAlgos.tsv_max.txt	0.013330378304408592	0.5614838263372786
counts(inten<0.7500000000000002-SUMMARYCustomAlgos.tsv_q25.txt	0.0130543045709292	0.5569880510718157
med-SUMMARYCustomAlgos.tsv_q75.txt	0.012928275001040998	0.7227671080939655
counts(inten<0.7500000000000002-SUMMARYCustomAlgos.tsv_q90.txt	0.012840048381032962	0.5648814443821948
counts(inten<0.7500000000000002-SUMMARYCustomAlgos.tsv_mean.txt	0.012815077477423392	0.5625312342018796
med-SUMMARYCustomAlgos.tsv_median.txt	0.012659826760874135	0.7214839677551872
minProp-SUMMARYCustomAlgos.tsv_max.txt	0.012640760597080105	0.15930671207515257
counts(inten<0.7000000000000002-SUMMARYCustomAlgos.tsv_q25.txt	0.0125857323241687	0.567713018654517
counts(inten<0.7000000000000002-SUMMARYCustomAlgos.tsv_q10.txt	0.012557425806674101	0.5763550024155011
minProp-SUMMARYCustomAlgos.tsv_q25.txt	0.012344307116130522	0.15930671207515257
counts(inten<0.7500000000000002-SUMMARYCustomAlgos.tsv_min.txt	0.012341551530942161	0.5604457462919115
counts(inten<0.7000000000000002-SUMMARYCustomAlgos.tsv_median.txt	0.012169356356334416	0.5747160718423143
counts(inten<0.7500000000000002-SUMMARYCustomAlgos.tsv_q75.txt	0.012115377846501066	0.5627568107013414
minProp-SUMMARYCustomAlgos.tsv_q75.txt	0.012039788726737005	0.15930671207515257
counts(inten<0.7000000000000002-SUMMARYCustomAlgos.tsv_q90.txt	0.012027832510492362	0.5874938166206789
counts(inten<0.7500000000000002-SUMMARYCustomAlgos.tsv_q10.txt	0.011806087348596528	0.57266324741963
counts(inten<0.7500000000000002-SUMMARYCustomAlgos.tsv_median.txt	0.011782344790163246	0.5619154691763044
std-SUMMARYCustomAlgos.tsv_q10.txt	0.011779851398362302	0.26754683552847514
std-SUMMARYCustomAlgos.tsv_median.txt	0.011733642891228746	0.26754683552847514
counts(inten<0.8000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	0.011551181056611688	0.27432154421374966
minProp-SUMMARYCustomAlgos.tsv_mean.txt	0.011549066379366067	0.15930671207515257
minProp-SUMMARYCustomAlgos.tsv_q90.txt	0.011510706936856702	0.15930671207515257
minProp-SUMMARYCustomAlgos.tsv_median.txt	0.011499388540770211	0.15930671207515257
med-SUMMARYCustomAlgos.tsv_q90.txt	0.011462692335612406	0.7214581297728726
counts(inten<0.7000000000000002-SUMMARYCustomAlgos.tsv_min.txt	0.011460896406488901	0.5756272108393272
counts(inten<0.8000000000000002-SUMMARYCustomAlgos.tsv_max.txt	0.011413021340112649	0.27192287850819863
counts(inten<0.7000000000000002-SUMMARYCustomAlgos.tsv_q75.txt	0.011411816087740443	0.5665570786539686
std-SUMMARYCustomAlgos.tsv_q25.txt	0.011370313254106234	0.26754683552847514
minProp-SUMMARYCustomAlgos.tsv_min.txt	0.011346783808373381	0.15930671207515257
mean-SUMMARYCustomAlgos.tsv_min.txt	0.011324353379428644	0.656030666274237
counts(inten<0.8000000000000002-SUMMARYCustomAlgos.tsv_mean.txt	0.011209719246213912	0.27254872438288835
med-SUMMARYCustomAlgos.tsv_q10.txt	0.011188645510016275	0.7037859774528084
std-SUMMARYCustomAlgos.tsv_min.txt	0.011159050126811992	0.26754683552847514
