feature	RandomForest(n=200, p=1.0)	MutualInformation
Surface(Unit)-SUMMARYsurf3D.tsv_var.txt	0.0017133077594782735	0.5165997221645142
Surface(Pix)-SUMMARYsurf3D.tsv_q25.txt	0.0017034888096162583	0.3158420484651354
SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_std.txt	0.0015479395986939233	0.39566576723204183
SurfaceNbPix-SUMMARYsurf3D.tsv_median.txt	0.0014053867175992205	0.3130007177198135
SurfaceNbPix-SUMMARYsurf3D.tsv_q25.txt	0.001356484794972043	0.32315513673185503
SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q75.txt	0.0013188498011291652	0.3552249661907625
Sphericity(Unit)-SUMMARYcompactness3D.tsv_mean.txt	0.0013176003164363259	0.3046715828350166
SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_var.txt	0.0013006075892273597	0.39655242309318717
LabelObj-SUMMARYsurf3D.tsv_var.txt	0.0012101540014028262	0.3076565904339503
LabelObj-SUMMARYcompactness3D.tsv_std.txt	0.0011860345385413208	0.3404185679408187
Min-SUMMARYvol3D.tsv_var.txt	0.001171779612677441	0.6996808030304054
CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_var.txt	0.0011313469755374092	0.19289863413608765
SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q90.txt	0.001108864401665434	0.2923218828847336
Min-SUMMARYvol3D.tsv_std.txt	0.0010942916097310712	0.6996646275604252
Area-SUMMARYvol3D.tsv_std.txt	0.0010900269233226952	0.4966391931043934
LabelObj-SUMMARYsurf3D.tsv_std.txt	0.00108248428203928	0.3544032283835423
Sphericity(Unit)-SUMMARYcompactness3D.tsv_q75.txt	0.0010295948146956402	0.31360739722399655
Surface(Unit)-SUMMARYsurf3D.tsv_max.txt	0.0010018742490137185	0.3846655697049415
 -SUMMARYvol3D.tsv_q25.txt	0.0010005365887500288	0.9709078188557987
 -SUMMARYvol3D.tsv_var.txt	0.000961836349880617	0.9641510654729486
Compactness(Pix)-SUMMARYcompactness3D.tsv_median.txt	0.0009339337009491805	0.3043340181965064
Sphericity(Pix)-SUMMARYcompactness3D.tsv_min.txt	0.0008739313397752749	0.5120868841403889
CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q25.txt	0.0008678244457635195	0.2842221091600585
Surface(Pix)-SUMMARYsurf3D.tsv_median.txt	0.0008596952283903067	0.3189623581202292
CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_std.txt	0.0008101325862613915	0.19287926440055925
CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_max.txt	0.0008089112921033939	0.34895477115416496
Sphericity(Unit)-SUMMARYcompactness3D.tsv_median.txt	0.0007683297295923431	0.28647644218354573
LabelObj-SUMMARYcompactness3D.tsv_mean.txt	0.0007302062243994285	0.3896015764922707
LabelObj-SUMMARYcompactness3D.tsv_var.txt	0.0007252492779114708	0.3061506963031193
Sphericity(Pix)-SUMMARYcompactness3D.tsv_median.txt	0.0006972470414932909	0.3066572605380111
Sphericity(Unit)-SUMMARYcompactness3D.tsv_std.txt	0.0006835255374201837	0.2710705552289947
SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_max.txt	0.0006787383907408676	0.4459015126057697
Surface(Unit)-SUMMARYsurf3D.tsv_q10.txt	0.0006597166888210306	0.3839245650198211
SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q25.txt	0.0006527379761769827	0.28088856362656056
