group	name	true	predicted	decision makers
('L628', 'C04', '24')	23052023--s--Lm--st--L628--p--C04--pos001--tm--24--ch--Syto9--z--21	L628	19115	[('mean-SUMMARYCustomAlgos.tsv_q10.txt', 35.16278147713835), ('mean-SUMMARYCustomAlgos.tsv_q25.txt', 23.14850351540959), ('minProp-SUMMARYCustomAlgos.tsv_q25.txt', 12.77793615176889), ('minProp-SUMMARYCustomAlgos.tsv_median.txt', 8.83008420569448), ('std-SUMMARYCustomAlgos.tsv_var.txt', 3.7380500040155606), ('std-SUMMARYCustomAlgos.tsv_std.txt', 3.735401048998928), ('mean-SUMMARYCustomAlgos.tsv_min.txt', 2.284338766554444), ('minProp-SUMMARYCustomAlgos.tsv_min.txt', 1.9389269042685202), ('med-SUMMARYCustomAlgos.tsv_max.txt', 1.4784885255695692), ('min-SUMMARYCustomAlgos.tsv_var.txt', 0.9282800090761792), ('minProp-SUMMARYCustomAlgos.tsv_std.txt', 0.8043173890409967), ('min-SUMMARYCustomAlgos.tsv_std.txt', 0.7848523643317403), ('diff-SUMMARYCustomAlgos.tsv_q75.txt', 0.7841153322868392), ('minProp-SUMMARYCustomAlgos.tsv_var.txt', 0.6779409573143276), ('minProp-SUMMARYCustomAlgos.tsv_q75.txt', 0.37666393440339474), ('diff-SUMMARYCustomAlgos.tsv_q90.txt', 0.36887680154684177), ('med-SUMMARYCustomAlgos.tsv_var.txt', 0.35980184607562793), ('med-SUMMARYCustomAlgos.tsv_std.txt', 0.321945423265689), ('std-SUMMARYCustomAlgos.tsv_q10.txt', 0.26508039607819534), ('min-SUMMARYCustomAlgos.tsv_max.txt', 0.2145734200841512), ('minProp-SUMMARYCustomAlgos.tsv_mean.txt', 0.2097206779946288), ('max-SUMMARYCustomAlgos.tsv_mean.txt', 0.18964108864735085), ('diff-SUMMARYCustomAlgos.tsv_median.txt', 0.18951628392949116), ('diff-SUMMARYCustomAlgos.tsv_mean.txt', 0.1871549087816065), ('minProp-SUMMARYCustomAlgos.tsv_q10.txt', 0.1671727896904283), ('std-SUMMARYCustomAlgos.tsv_q25.txt', 0.1385343175308414), ('max-SUMMARYCustomAlgos.tsv_std.txt', 0.13549196513359846), ('std-SUMMARYCustomAlgos.tsv_min.txt', 0.11364896861123767), ('min-SUMMARYCustomAlgos.tsv_q90.txt', 0.1090454697456268), ('mean-SUMMARYCustomAlgos.tsv_q90.txt', 0.10412257841677706), ('minProp-SUMMARYCustomAlgos.tsv_max.txt', 0.07932601586873986), ('diff-SUMMARYCustomAlgos.tsv_std.txt', 0.07705667570171063), ('max-SUMMARYCustomAlgos.tsv_var.txt', 0.07331706079968041), ('diff-SUMMARYCustomAlgos.tsv_q25.txt', 0.07220019347401022), ('mean-SUMMARYCustomAlgos.tsv_max.txt', 0.07213171318395081), ('med-SUMMARYCustomAlgos.tsv_q10.txt', 0.06819209238495155), ('min-SUMMARYCustomAlgos.tsv_q10.txt', 0.05745179063360881), ('med-SUMMARYCustomAlgos.tsv_q75.txt', 0.05667235268989118), ('min-SUMMARYCustomAlgos.tsv_q25.txt', 0.05376383745485258), ('diff-SUMMARYCustomAlgos.tsv_q10.txt', 0.05340504531213028), ('mean-SUMMARYCustomAlgos.tsv_var.txt', 0.051502364209854726), ('med-SUMMARYCustomAlgos.tsv_min.txt', 0.05126466641784228), ('diff-SUMMARYCustomAlgos.tsv_min.txt', 0.04778393173924063), ('min-SUMMARYCustomAlgos.tsv_mean.txt', 0.042272885393826946), ('med-SUMMARYCustomAlgos.tsv_median.txt', 0.039177372161794954), ('std-SUMMARYCustomAlgos.tsv_median.txt', 0.03720258333341294), ('minProp-SUMMARYCustomAlgos.tsv_q90.txt', 0.0293428490220698), ('max-SUMMARYCustomAlgos.tsv_min.txt', 0.02925170068027211), ('diff-SUMMARYCustomAlgos.tsv_max.txt', 0.02760469118705512), ('mean-SUMMARYCustomAlgos.tsv_q75.txt', 0.02498512396694215), ('mean-SUMMARYCustomAlgos.tsv_mean.txt', 0.024166666666666666), ('med-SUMMARYCustomAlgos.tsv_q90.txt', 0.022450608003898), ('med-SUMMARYCustomAlgos.tsv_q25.txt', 0.02069197898132399), ('min-SUMMARYCustomAlgos.tsv_median.txt', 0.018868602987921188), ('min-SUMMARYCustomAlgos.tsv_min.txt', 0.012482638888888887), ('max-SUMMARYCustomAlgos.tsv_q10.txt', 0.012197025822573917), ('max-SUMMARYCustomAlgos.tsv_median.txt', 0.008888888888888889), ('mean-SUMMARYCustomAlgos.tsv_std.txt', 0.00875), ('max-SUMMARYCustomAlgos.tsv_q75.txt', 0.0072), ('min-SUMMARYCustomAlgos.tsv_q75.txt', 0.0072), ('diff-SUMMARYCustomAlgos.tsv_var.txt', 0.0060397777201389195), ('std-SUMMARYCustomAlgos.tsv_max.txt', 0.004132231404958678)]
('L628', 'C04', '24')	23052023--s--Lm--st--L628--p--C04--pos002--tm--24--ch--Syto9--z--21	L628	L455	[('mean-SUMMARYCustomAlgos.tsv_q10.txt', 34.8829341471523), ('mean-SUMMARYCustomAlgos.tsv_q25.txt', 23.141461014659537), ('minProp-SUMMARYCustomAlgos.tsv_q25.txt', 15.030945396604153), ('minProp-SUMMARYCustomAlgos.tsv_median.txt', 11.89358965300045), ('std-SUMMARYCustomAlgos.tsv_var.txt', 4.616321950314934), ('std-SUMMARYCustomAlgos.tsv_std.txt', 4.291511652936039), ('minProp-SUMMARYCustomAlgos.tsv_min.txt', 2.447688546158401), ('mean-SUMMARYCustomAlgos.tsv_min.txt', 2.351054815508401), ('med-SUMMARYCustomAlgos.tsv_max.txt', 1.6205791302527628), ('min-SUMMARYCustomAlgos.tsv_var.txt', 1.1441327289829597), ('minProp-SUMMARYCustomAlgos.tsv_std.txt', 1.0190793250948238), ('diff-SUMMARYCustomAlgos.tsv_q75.txt', 1.0107130263237267), ('min-SUMMARYCustomAlgos.tsv_std.txt', 0.9942615364444657), ('minProp-SUMMARYCustomAlgos.tsv_var.txt', 0.7042868674534715), ('minProp-SUMMARYCustomAlgos.tsv_q75.txt', 0.553973630607665), ('std-SUMMARYCustomAlgos.tsv_q10.txt', 0.4789149223845698), ('diff-SUMMARYCustomAlgos.tsv_q90.txt', 0.46036259354439807), ('med-SUMMARYCustomAlgos.tsv_var.txt', 0.40243160386109506), ('med-SUMMARYCustomAlgos.tsv_std.txt', 0.361197326765449), ('diff-SUMMARYCustomAlgos.tsv_mean.txt', 0.3377559674531295), ('minProp-SUMMARYCustomAlgos.tsv_q10.txt', 0.2586493454351014), ('diff-SUMMARYCustomAlgos.tsv_median.txt', 0.23964108121079125), ('max-SUMMARYCustomAlgos.tsv_std.txt', 0.23680063222277925), ('min-SUMMARYCustomAlgos.tsv_max.txt', 0.21254572593784332), ('minProp-SUMMARYCustomAlgos.tsv_mean.txt', 0.2097206779946288), ('max-SUMMARYCustomAlgos.tsv_mean.txt', 0.20032444017726322), ('mean-SUMMARYCustomAlgos.tsv_max.txt', 0.1919423495416977), ('std-SUMMARYCustomAlgos.tsv_q25.txt', 0.1584897957984677), ('std-SUMMARYCustomAlgos.tsv_min.txt', 0.14153801176231776), ('min-SUMMARYCustomAlgos.tsv_q90.txt', 0.12797240110912325), ('min-SUMMARYCustomAlgos.tsv_q10.txt', 0.11490208492340025), ('med-SUMMARYCustomAlgos.tsv_median.txt', 0.10481696678218491), ('mean-SUMMARYCustomAlgos.tsv_q90.txt', 0.10412257841677706), ('std-SUMMARYCustomAlgos.tsv_median.txt', 0.10351053914447794), ('max-SUMMARYCustomAlgos.tsv_var.txt', 0.09096558150973957), ('min-SUMMARYCustomAlgos.tsv_mean.txt', 0.08333916682640875), ('med-SUMMARYCustomAlgos.tsv_q75.txt', 0.07520675457047812), ('max-SUMMARYCustomAlgos.tsv_q25.txt', 0.07516210927774572), ('diff-SUMMARYCustomAlgos.tsv_std.txt', 0.07221210814246162), ('diff-SUMMARYCustomAlgos.tsv_q25.txt', 0.07220019347401022), ('med-SUMMARYCustomAlgos.tsv_min.txt', 0.0703155923437682), ('diff-SUMMARYCustomAlgos.tsv_min.txt', 0.06789178972582802), ('mean-SUMMARYCustomAlgos.tsv_q75.txt', 0.06513401936964898), ('min-SUMMARYCustomAlgos.tsv_q25.txt', 0.06408133402516422), ('med-SUMMARYCustomAlgos.tsv_q10.txt', 0.06204583038220805), ('diff-SUMMARYCustomAlgos.tsv_q10.txt', 0.057849489756574723), ('minProp-SUMMARYCustomAlgos.tsv_max.txt', 0.05661112586955287), ('std-SUMMARYCustomAlgos.tsv_mean.txt', 0.04580402891960407), ('minProp-SUMMARYCustomAlgos.tsv_q90.txt', 0.04124765833085081), ('mean-SUMMARYCustomAlgos.tsv_median.txt', 0.038514378244654465), ('mean-SUMMARYCustomAlgos.tsv_std.txt', 0.03762725), ('min-SUMMARYCustomAlgos.tsv_median.txt', 0.03440037733063488), ('max-SUMMARYCustomAlgos.tsv_q10.txt', 0.03139350330689155), ('med-SUMMARYCustomAlgos.tsv_q25.txt', 0.03135131721416912), ('diff-SUMMARYCustomAlgos.tsv_max.txt', 0.02760469118705512), ('mean-SUMMARYCustomAlgos.tsv_mean.txt', 0.024166666666666666), ('med-SUMMARYCustomAlgos.tsv_q90.txt', 0.022157030724834364), ('std-SUMMARYCustomAlgos.tsv_q90.txt', 0.021597222222222223), ('max-SUMMARYCustomAlgos.tsv_min.txt', 0.018333333333333333), ('min-SUMMARYCustomAlgos.tsv_min.txt', 0.014700000000000001), ('min-SUMMARYCustomAlgos.tsv_q75.txt', 0.0144), ('max-SUMMARYCustomAlgos.tsv_q75.txt', 0.013500000000000002), ('diff-SUMMARYCustomAlgos.tsv_var.txt', 0.012706444386805585), ('max-SUMMARYCustomAlgos.tsv_median.txt', 0.008888888888888889), ('mean-SUMMARYCustomAlgos.tsv_var.txt', 0.005278401608025494), ('std-SUMMARYCustomAlgos.tsv_max.txt', 0.004132231404958678)]
('L628', 'C04', '24')	23052023--s--Lm--st--L628--p--C04--pos005--tm--24--ch--Syto9--z--21	L628	L455	[('mean-SUMMARYCustomAlgos.tsv_q10.txt', 34.92391533998505), ('mean-SUMMARYCustomAlgos.tsv_q25.txt', 23.715198268178575), ('minProp-SUMMARYCustomAlgos.tsv_q25.txt', 17.71931534860465), ('minProp-SUMMARYCustomAlgos.tsv_median.txt', 16.284591908017383), ('std-SUMMARYCustomAlgos.tsv_var.txt', 6.4109677462121635), ('std-SUMMARYCustomAlgos.tsv_std.txt', 5.968963281168628), ('minProp-SUMMARYCustomAlgos.tsv_min.txt', 3.13281493821536), ('med-SUMMARYCustomAlgos.tsv_max.txt', 2.44292192139756), ('mean-SUMMARYCustomAlgos.tsv_min.txt', 2.2467118551079537), ('minProp-SUMMARYCustomAlgos.tsv_std.txt', 1.4042327070043032), ('min-SUMMARYCustomAlgos.tsv_var.txt', 1.3161662751656795), ('diff-SUMMARYCustomAlgos.tsv_q75.txt', 1.0773314612305638), ('min-SUMMARYCustomAlgos.tsv_std.txt', 0.9427438716743545), ('minProp-SUMMARYCustomAlgos.tsv_var.txt', 0.8973993519669855), ('minProp-SUMMARYCustomAlgos.tsv_q75.txt', 0.6826420437346618), ('med-SUMMARYCustomAlgos.tsv_var.txt', 0.6070864717240297), ('std-SUMMARYCustomAlgos.tsv_q10.txt', 0.5899111023676185), ('med-SUMMARYCustomAlgos.tsv_std.txt', 0.49126201452547014), ('diff-SUMMARYCustomAlgos.tsv_q90.txt', 0.47027247410304435), ('diff-SUMMARYCustomAlgos.tsv_mean.txt', 0.3968883489193499), ('diff-SUMMARYCustomAlgos.tsv_median.txt', 0.3850256093313662), ('minProp-SUMMARYCustomAlgos.tsv_q10.txt', 0.3753347604018702), ('std-SUMMARYCustomAlgos.tsv_q25.txt', 0.3090282538150614), ('std-SUMMARYCustomAlgos.tsv_min.txt', 0.30023405353704724), ('max-SUMMARYCustomAlgos.tsv_std.txt', 0.2509287186425323), ('mean-SUMMARYCustomAlgos.tsv_max.txt', 0.2145462276580412), ('diff-SUMMARYCustomAlgos.tsv_std.txt', 0.18071103663724442), ('max-SUMMARYCustomAlgos.tsv_mean.txt', 0.1782203103697922), ('minProp-SUMMARYCustomAlgos.tsv_mean.txt', 0.1597993174057187), ('min-SUMMARYCustomAlgos.tsv_q90.txt', 0.15932603920176375), ('mean-SUMMARYCustomAlgos.tsv_q90.txt', 0.15236881325260934), ('min-SUMMARYCustomAlgos.tsv_max.txt', 0.1482542542220205), ('diff-SUMMARYCustomAlgos.tsv_q25.txt', 0.12125241070948131), ('std-SUMMARYCustomAlgos.tsv_median.txt', 0.11904138466627429), ('min-SUMMARYCustomAlgos.tsv_mean.txt', 0.1158325147145048), ('diff-SUMMARYCustomAlgos.tsv_max.txt', 0.11189691098724212), ('minProp-SUMMARYCustomAlgos.tsv_max.txt', 0.11112984095047827), ('max-SUMMARYCustomAlgos.tsv_q25.txt', 0.10696226021359345), ('mean-SUMMARYCustomAlgos.tsv_var.txt', 0.0986760757070172), ('diff-SUMMARYCustomAlgos.tsv_q10.txt', 0.0934729171682002), ('diff-SUMMARYCustomAlgos.tsv_var.txt', 0.08700289481539764), ('max-SUMMARYCustomAlgos.tsv_var.txt', 0.08483224817640625), ('diff-SUMMARYCustomAlgos.tsv_min.txt', 0.08038867745783346), ('minProp-SUMMARYCustomAlgos.tsv_q90.txt', 0.07543207174819729), ('mean-SUMMARYCustomAlgos.tsv_q75.txt', 0.06893818519143194), ('med-SUMMARYCustomAlgos.tsv_q90.txt', 0.0659521734610609), ('mean-SUMMARYCustomAlgos.tsv_std.txt', 0.05358185428361424), ('med-SUMMARYCustomAlgos.tsv_q75.txt', 0.053309332803354946), ('min-SUMMARYCustomAlgos.tsv_q10.txt', 0.05245179063360881), ('med-SUMMARYCustomAlgos.tsv_median.txt', 0.04431109617971568), ('med-SUMMARYCustomAlgos.tsv_q25.txt', 0.04139429642445214), ('std-SUMMARYCustomAlgos.tsv_mean.txt', 0.03974044194333068), ('med-SUMMARYCustomAlgos.tsv_min.txt', 0.038967592592592595), ('min-SUMMARYCustomAlgos.tsv_min.txt', 0.03291923545706371), ('min-SUMMARYCustomAlgos.tsv_median.txt', 0.02824360298792119), ('min-SUMMARYCustomAlgos.tsv_q25.txt', 0.022554066818245518), ('max-SUMMARYCustomAlgos.tsv_q10.txt', 0.01919647748431763), ('mean-SUMMARYCustomAlgos.tsv_mean.txt', 0.01621673553719008), ('mean-SUMMARYCustomAlgos.tsv_median.txt', 0.01111111111111111), ('max-SUMMARYCustomAlgos.tsv_median.txt', 0.008888888888888889), ('max-SUMMARYCustomAlgos.tsv_min.txt', 0.0075), ('min-SUMMARYCustomAlgos.tsv_q75.txt', 0.0072), ('max-SUMMARYCustomAlgos.tsv_q75.txt', 0.006300000000000001), ('med-SUMMARYCustomAlgos.tsv_mean.txt', 0.0048)]
('L628', 'D03', '24')	13042023--s--Lm--st--L628--p--D03--pos001--tm--24--ch--Syto9--z--21	L628	L455	[('mean-SUMMARYCustomAlgos.tsv_q10.txt', 47.51051238926504), ('minProp-SUMMARYCustomAlgos.tsv_q25.txt', 20.115517868465272), ('minProp-SUMMARYCustomAlgos.tsv_median.txt', 12.286830660300703), ('std-SUMMARYCustomAlgos.tsv_var.txt', 6.502427462810492), ('mean-SUMMARYCustomAlgos.tsv_q25.txt', 6.209334704043423), ('std-SUMMARYCustomAlgos.tsv_std.txt', 5.605418745629767), ('minProp-SUMMARYCustomAlgos.tsv_min.txt', 4.712824019140022), ('mean-SUMMARYCustomAlgos.tsv_min.txt', 4.60179034464905), ('std-SUMMARYCustomAlgos.tsv_q25.txt', 1.6705205451909122), ('minProp-SUMMARYCustomAlgos.tsv_mean.txt', 1.6430715047254327), ('diff-SUMMARYCustomAlgos.tsv_q75.txt', 1.5015002471218737), ('minProp-SUMMARYCustomAlgos.tsv_q75.txt', 1.0212435244103963), ('med-SUMMARYCustomAlgos.tsv_median.txt', 0.9596426000100104), ('diff-SUMMARYCustomAlgos.tsv_q90.txt', 0.8152337972628045), ('min-SUMMARYCustomAlgos.tsv_mean.txt', 0.7575521527115806), ('std-SUMMARYCustomAlgos.tsv_q10.txt', 0.7397226584067963), ('minProp-SUMMARYCustomAlgos.tsv_var.txt', 0.7086970107246501), ('min-SUMMARYCustomAlgos.tsv_std.txt', 0.5002420365635911), ('med-SUMMARYCustomAlgos.tsv_q75.txt', 0.47216531152042535), ('min-SUMMARYCustomAlgos.tsv_q10.txt', 0.4374835788137217), ('med-SUMMARYCustomAlgos.tsv_q25.txt', 0.4365239141346868), ('min-SUMMARYCustomAlgos.tsv_var.txt', 0.4168597649522733), ('std-SUMMARYCustomAlgos.tsv_mean.txt', 0.4091181476605154), ('diff-SUMMARYCustomAlgos.tsv_median.txt', 0.3589956984776658), ('std-SUMMARYCustomAlgos.tsv_median.txt', 0.32470385495193516), ('minProp-SUMMARYCustomAlgos.tsv_std.txt', 0.3172578298989262), ('minProp-SUMMARYCustomAlgos.tsv_q10.txt', 0.30326973366498583), ('min-SUMMARYCustomAlgos.tsv_q25.txt', 0.2832136501814165), ('std-SUMMARYCustomAlgos.tsv_min.txt', 0.2428159566203362), ('min-SUMMARYCustomAlgos.tsv_min.txt', 0.2225118734871118), ('min-SUMMARYCustomAlgos.tsv_median.txt', 0.18624518357368086), ('diff-SUMMARYCustomAlgos.tsv_max.txt', 0.13390534845502702), ('diff-SUMMARYCustomAlgos.tsv_q10.txt', 0.12734798988395207), ('minProp-SUMMARYCustomAlgos.tsv_max.txt', 0.10003286465799349), ('min-SUMMARYCustomAlgos.tsv_q90.txt', 0.09882065494033114), ('minProp-SUMMARYCustomAlgos.tsv_q90.txt', 0.09813565648972881), ('mean-SUMMARYCustomAlgos.tsv_median.txt', 0.09334630317715086), ('std-SUMMARYCustomAlgos.tsv_q75.txt', 0.08854046655263195), ('diff-SUMMARYCustomAlgos.tsv_min.txt', 0.08370443496602226), ('diff-SUMMARYCustomAlgos.tsv_q25.txt', 0.07952346576906924), ('med-SUMMARYCustomAlgos.tsv_var.txt', 0.07125745909369159), ('min-SUMMARYCustomAlgos.tsv_max.txt', 0.0629592237045336), ('std-SUMMARYCustomAlgos.tsv_q90.txt', 0.05792794600277627), ('med-SUMMARYCustomAlgos.tsv_std.txt', 0.05111996882086169), ('diff-SUMMARYCustomAlgos.tsv_std.txt', 0.045781812794007545), ('med-SUMMARYCustomAlgos.tsv_max.txt', 0.04568080415943872), ('diff-SUMMARYCustomAlgos.tsv_mean.txt', 0.045126537161184546), ('diff-SUMMARYCustomAlgos.tsv_var.txt', 0.0383484828979902), ('med-SUMMARYCustomAlgos.tsv_q10.txt', 0.033954744105078406), ('mean-SUMMARYCustomAlgos.tsv_std.txt', 0.0313561851813996), ('mean-SUMMARYCustomAlgos.tsv_mean.txt', 0.012097147958406048), ('med-SUMMARYCustomAlgos.tsv_min.txt', 0.010340136054421769), ('max-SUMMARYCustomAlgos.tsv_std.txt', 0.007133058984910834), ('mean-SUMMARYCustomAlgos.tsv_q75.txt', 0.006666666666666666), ('med-SUMMARYCustomAlgos.tsv_mean.txt', 0.006632653061224491), ('max-SUMMARYCustomAlgos.tsv_min.txt', 0.005804587300652881), ('mean-SUMMARYCustomAlgos.tsv_var.txt', 0.004360584973477204)]
('L628', 'D03', '24')	13042023--s--Lm--st--L628--p--D03--pos002--tm--24--ch--Syto9--z--21	L628	L455	[('mean-SUMMARYCustomAlgos.tsv_q10.txt', 46.9546724389993), ('minProp-SUMMARYCustomAlgos.tsv_q25.txt', 21.46903496537168), ('minProp-SUMMARYCustomAlgos.tsv_median.txt', 11.84962475170359), ('mean-SUMMARYCustomAlgos.tsv_q25.txt', 6.322247510274949), ('std-SUMMARYCustomAlgos.tsv_var.txt', 6.310933649790164), ('std-SUMMARYCustomAlgos.tsv_std.txt', 5.661313357995339), ('minProp-SUMMARYCustomAlgos.tsv_min.txt', 5.324090902120475), ('mean-SUMMARYCustomAlgos.tsv_min.txt', 4.623259799343048), ('std-SUMMARYCustomAlgos.tsv_q25.txt', 1.9290763477121307), ('minProp-SUMMARYCustomAlgos.tsv_mean.txt', 1.5467939801235817), ('diff-SUMMARYCustomAlgos.tsv_q75.txt', 1.511718469344096), ('minProp-SUMMARYCustomAlgos.tsv_q75.txt', 1.0657833547544195), ('std-SUMMARYCustomAlgos.tsv_q10.txt', 0.9786696537352484), ('med-SUMMARYCustomAlgos.tsv_median.txt', 0.8848962183063727), ('diff-SUMMARYCustomAlgos.tsv_q90.txt', 0.8619193426426889), ('min-SUMMARYCustomAlgos.tsv_mean.txt', 0.6887613535761038), ('minProp-SUMMARYCustomAlgos.tsv_var.txt', 0.6585866140487083), ('std-SUMMARYCustomAlgos.tsv_median.txt', 0.5611646191355961), ('min-SUMMARYCustomAlgos.tsv_std.txt', 0.5391388626039507), ('med-SUMMARYCustomAlgos.tsv_q75.txt', 0.47715879256152044), ('std-SUMMARYCustomAlgos.tsv_mean.txt', 0.4590986509961586), ('min-SUMMARYCustomAlgos.tsv_q10.txt', 0.44090090742101345), ('med-SUMMARYCustomAlgos.tsv_q25.txt', 0.4365239141346868), ('min-SUMMARYCustomAlgos.tsv_var.txt', 0.43614745433273616), ('minProp-SUMMARYCustomAlgos.tsv_std.txt', 0.3417029313372837), ('diff-SUMMARYCustomAlgos.tsv_median.txt', 0.3359123313802157), ('min-SUMMARYCustomAlgos.tsv_q25.txt', 0.330870810390629), ('std-SUMMARYCustomAlgos.tsv_min.txt', 0.31240932984624914), ('minProp-SUMMARYCustomAlgos.tsv_q10.txt', 0.20767615504648795), ('min-SUMMARYCustomAlgos.tsv_median.txt', 0.1962073585494607), ('min-SUMMARYCustomAlgos.tsv_min.txt', 0.16425112172960316), ('diff-SUMMARYCustomAlgos.tsv_max.txt', 0.16157524948553412), ('min-SUMMARYCustomAlgos.tsv_max.txt', 0.13532921196758713), ('minProp-SUMMARYCustomAlgos.tsv_q90.txt', 0.10913533271677299), ('diff-SUMMARYCustomAlgos.tsv_min.txt', 0.09981255349875105), ('std-SUMMARYCustomAlgos.tsv_q75.txt', 0.08854046655263195), ('med-SUMMARYCustomAlgos.tsv_var.txt', 0.08494634798258048), ('diff-SUMMARYCustomAlgos.tsv_q10.txt', 0.08221835907329447), ('mean-SUMMARYCustomAlgos.tsv_median.txt', 0.08036019206603975), ('diff-SUMMARYCustomAlgos.tsv_std.txt', 0.07743402924357266), ('diff-SUMMARYCustomAlgos.tsv_q25.txt', 0.06691467879050729), ('med-SUMMARYCustomAlgos.tsv_max.txt', 0.0661107129335564), ('min-SUMMARYCustomAlgos.tsv_q90.txt', 0.06499418303006804), ('std-SUMMARYCustomAlgos.tsv_q90.txt', 0.05792794600277627), ('diff-SUMMARYCustomAlgos.tsv_var.txt', 0.05590386992905256), ('mean-SUMMARYCustomAlgos.tsv_std.txt', 0.04176940832189547), ('diff-SUMMARYCustomAlgos.tsv_mean.txt', 0.04014261263478021), ('minProp-SUMMARYCustomAlgos.tsv_max.txt', 0.03895050064134785), ('mean-SUMMARYCustomAlgos.tsv_var.txt', 0.03754723775342837), ('med-SUMMARYCustomAlgos.tsv_q10.txt', 0.023848953496742632), ('max-SUMMARYCustomAlgos.tsv_min.txt', 0.021993668562369017), ('mean-SUMMARYCustomAlgos.tsv_mean.txt', 0.017926286094287668), ('med-SUMMARYCustomAlgos.tsv_std.txt', 0.01640625), ('mean-SUMMARYCustomAlgos.tsv_max.txt', 0.013625139467551721), ('med-SUMMARYCustomAlgos.tsv_mean.txt', 0.012828571428571432), ('max-SUMMARYCustomAlgos.tsv_std.txt', 0.012133058984910834), ('max-SUMMARYCustomAlgos.tsv_mean.txt', 0.009922202121845976), ('max-SUMMARYCustomAlgos.tsv_q25.txt', 0.00691358024691358), ('med-SUMMARYCustomAlgos.tsv_q90.txt', 0.006284637384365508), ('std-SUMMARYCustomAlgos.tsv_max.txt', 0.005555555555555556), ('max-SUMMARYCustomAlgos.tsv_q10.txt', 0.001587461252846063)]
