sampleName	 -SUMMARYArea2DLayers.tsv_max.txt	 -SUMMARYArea2DLayers.tsv_mean.txt	 -SUMMARYArea2DLayers.tsv_median.txt	 -SUMMARYArea2DLayers.tsv_min.txt	 -SUMMARYArea2DLayers.tsv_q10.txt	 -SUMMARYArea2DLayers.tsv_q25.txt	 -SUMMARYArea2DLayers.tsv_q75.txt	 -SUMMARYArea2DLayers.tsv_q90.txt	 -SUMMARYArea2DLayers.tsv_std.txt	 -SUMMARYArea2DLayers.tsv_var.txt	 -SUMMARYhistAll.tsv_max.txt	 -SUMMARYhistAll.tsv_mean.txt	 -SUMMARYhistAll.tsv_median.txt	 -SUMMARYhistAll.tsv_min.txt	 -SUMMARYhistAll.tsv_q10.txt	 -SUMMARYhistAll.tsv_q25.txt	 -SUMMARYhistAll.tsv_q75.txt	 -SUMMARYhistAll.tsv_q90.txt	 -SUMMARYhistAll.tsv_std.txt	 -SUMMARYhistAll.tsv_var.txt	 -SUMMARYsurf3D.tsv_max.txt	 -SUMMARYsurf3D.tsv_mean.txt	 -SUMMARYsurf3D.tsv_median.txt	 -SUMMARYsurf3D.tsv_min.txt	 -SUMMARYsurf3D.tsv_q10.txt	 -SUMMARYsurf3D.tsv_q25.txt	 -SUMMARYsurf3D.tsv_q75.txt	 -SUMMARYsurf3D.tsv_q90.txt	 -SUMMARYsurf3D.tsv_std.txt	 -SUMMARYsurf3D.tsv_var.txt	 -SUMMARYvol3D.tsv_max.txt	 -SUMMARYvol3D.tsv_mean.txt	 -SUMMARYvol3D.tsv_median.txt	 -SUMMARYvol3D.tsv_min.txt	 -SUMMARYvol3D.tsv_q10.txt	 -SUMMARYvol3D.tsv_q25.txt	 -SUMMARYvol3D.tsv_q75.txt	 -SUMMARYvol3D.tsv_q90.txt	 -SUMMARYvol3D.tsv_std.txt	 -SUMMARYvol3D.tsv_var.txt	%Area-SUMMARYvol3D.tsv_max.txt	%Area-SUMMARYvol3D.tsv_mean.txt	%Area-SUMMARYvol3D.tsv_median.txt	%Area-SUMMARYvol3D.tsv_min.txt	%Area-SUMMARYvol3D.tsv_q10.txt	%Area-SUMMARYvol3D.tsv_q25.txt	%Area-SUMMARYvol3D.tsv_q75.txt	%Area-SUMMARYvol3D.tsv_q90.txt	%Area-SUMMARYvol3D.tsv_std.txt	%Area-SUMMARYvol3D.tsv_var.txt	Area-SUMMARYArea2DLayers.tsv_max.txt	Area-SUMMARYArea2DLayers.tsv_mean.txt	Area-SUMMARYArea2DLayers.tsv_median.txt	Area-SUMMARYArea2DLayers.tsv_min.txt	Area-SUMMARYArea2DLayers.tsv_q10.txt	Area-SUMMARYArea2DLayers.tsv_q25.txt	Area-SUMMARYArea2DLayers.tsv_q75.txt	Area-SUMMARYArea2DLayers.tsv_q90.txt	Area-SUMMARYArea2DLayers.tsv_std.txt	Area-SUMMARYArea2DLayers.tsv_var.txt	Area-SUMMARYvol3D.tsv_max.txt	Area-SUMMARYvol3D.tsv_mean.txt	Area-SUMMARYvol3D.tsv_median.txt	Area-SUMMARYvol3D.tsv_min.txt	Area-SUMMARYvol3D.tsv_q10.txt	Area-SUMMARYvol3D.tsv_q25.txt	Area-SUMMARYvol3D.tsv_q75.txt	Area-SUMMARYvol3D.tsv_q90.txt	Area-SUMMARYvol3D.tsv_std.txt	Area-SUMMARYvol3D.tsv_var.txt	Average Size-SUMMARYvol3D.tsv_max.txt	Average Size-SUMMARYvol3D.tsv_mean.txt	Average Size-SUMMARYvol3D.tsv_median.txt	Average Size-SUMMARYvol3D.tsv_min.txt	Average Size-SUMMARYvol3D.tsv_q10.txt	Average Size-SUMMARYvol3D.tsv_q25.txt	Average Size-SUMMARYvol3D.tsv_q75.txt	Average Size-SUMMARYvol3D.tsv_q90.txt	Average Size-SUMMARYvol3D.tsv_std.txt	Average Size-SUMMARYvol3D.tsv_var.txt	Count-SUMMARYvol3D.tsv_max.txt	Count-SUMMARYvol3D.tsv_mean.txt	Count-SUMMARYvol3D.tsv_median.txt	Count-SUMMARYvol3D.tsv_min.txt	Count-SUMMARYvol3D.tsv_q10.txt	Count-SUMMARYvol3D.tsv_q25.txt	Count-SUMMARYvol3D.tsv_q75.txt	Count-SUMMARYvol3D.tsv_q90.txt	Count-SUMMARYvol3D.tsv_std.txt	Count-SUMMARYvol3D.tsv_var.txt	GlobalCount-SUMMARYArea2DLayers.tsv_max.txt	GlobalCount-SUMMARYArea2DLayers.tsv_mean.txt	GlobalCount-SUMMARYArea2DLayers.tsv_median.txt	GlobalCount-SUMMARYArea2DLayers.tsv_min.txt	GlobalCount-SUMMARYArea2DLayers.tsv_q10.txt	GlobalCount-SUMMARYArea2DLayers.tsv_q25.txt	GlobalCount-SUMMARYArea2DLayers.tsv_q75.txt	GlobalCount-SUMMARYArea2DLayers.tsv_q90.txt	GlobalCount-SUMMARYArea2DLayers.tsv_std.txt	GlobalCount-SUMMARYArea2DLayers.tsv_var.txt	GlobalCount-SUMMARYhistAll.tsv_max.txt	GlobalCount-SUMMARYhistAll.tsv_mean.txt	GlobalCount-SUMMARYhistAll.tsv_median.txt	GlobalCount-SUMMARYhistAll.tsv_min.txt	GlobalCount-SUMMARYhistAll.tsv_q10.txt	GlobalCount-SUMMARYhistAll.tsv_q25.txt	GlobalCount-SUMMARYhistAll.tsv_q75.txt	GlobalCount-SUMMARYhistAll.tsv_q90.txt	GlobalCount-SUMMARYhistAll.tsv_std.txt	GlobalCount-SUMMARYhistAll.tsv_var.txt	GlobalCount-SUMMARYsurf3D.tsv_max.txt	GlobalCount-SUMMARYsurf3D.tsv_mean.txt	GlobalCount-SUMMARYsurf3D.tsv_median.txt	GlobalCount-SUMMARYsurf3D.tsv_min.txt	GlobalCount-SUMMARYsurf3D.tsv_q10.txt	GlobalCount-SUMMARYsurf3D.tsv_q25.txt	GlobalCount-SUMMARYsurf3D.tsv_q75.txt	GlobalCount-SUMMARYsurf3D.tsv_q90.txt	GlobalCount-SUMMARYsurf3D.tsv_std.txt	GlobalCount-SUMMARYsurf3D.tsv_var.txt	LabelObj-SUMMARYsurf3D.tsv_max.txt	LabelObj-SUMMARYsurf3D.tsv_mean.txt	LabelObj-SUMMARYsurf3D.tsv_median.txt	LabelObj-SUMMARYsurf3D.tsv_min.txt	LabelObj-SUMMARYsurf3D.tsv_q10.txt	LabelObj-SUMMARYsurf3D.tsv_q25.txt	LabelObj-SUMMARYsurf3D.tsv_q75.txt	LabelObj-SUMMARYsurf3D.tsv_q90.txt	LabelObj-SUMMARYsurf3D.tsv_std.txt	LabelObj-SUMMARYsurf3D.tsv_var.txt	LabelObj-SUMMARYvol3D.tsv_max.txt	LabelObj-SUMMARYvol3D.tsv_mean.txt	LabelObj-SUMMARYvol3D.tsv_median.txt	LabelObj-SUMMARYvol3D.tsv_min.txt	LabelObj-SUMMARYvol3D.tsv_q10.txt	LabelObj-SUMMARYvol3D.tsv_q25.txt	LabelObj-SUMMARYvol3D.tsv_q75.txt	LabelObj-SUMMARYvol3D.tsv_q90.txt	LabelObj-SUMMARYvol3D.tsv_std.txt	LabelObj-SUMMARYvol3D.tsv_var.txt	Max-SUMMARYArea2DLayers.tsv_max.txt	Max-SUMMARYArea2DLayers.tsv_mean.txt	Max-SUMMARYArea2DLayers.tsv_median.txt	Max-SUMMARYArea2DLayers.tsv_min.txt	Max-SUMMARYArea2DLayers.tsv_q10.txt	Max-SUMMARYArea2DLayers.tsv_q25.txt	Max-SUMMARYArea2DLayers.tsv_q75.txt	Max-SUMMARYArea2DLayers.tsv_q90.txt	Max-SUMMARYArea2DLayers.tsv_std.txt	Max-SUMMARYArea2DLayers.tsv_var.txt	Max-SUMMARYvol3D.tsv_max.txt	Max-SUMMARYvol3D.tsv_mean.txt	Max-SUMMARYvol3D.tsv_median.txt	Max-SUMMARYvol3D.tsv_min.txt	Max-SUMMARYvol3D.tsv_q10.txt	Max-SUMMARYvol3D.tsv_q25.txt	Max-SUMMARYvol3D.tsv_q75.txt	Max-SUMMARYvol3D.tsv_q90.txt	Max-SUMMARYvol3D.tsv_std.txt	Max-SUMMARYvol3D.tsv_var.txt	Mean-SUMMARYArea2DLayers.tsv_max.txt	Mean-SUMMARYArea2DLayers.tsv_mean.txt	Mean-SUMMARYArea2DLayers.tsv_median.txt	Mean-SUMMARYArea2DLayers.tsv_min.txt	Mean-SUMMARYArea2DLayers.tsv_q10.txt	Mean-SUMMARYArea2DLayers.tsv_q25.txt	Mean-SUMMARYArea2DLayers.tsv_q75.txt	Mean-SUMMARYArea2DLayers.tsv_q90.txt	Mean-SUMMARYArea2DLayers.tsv_std.txt	Mean-SUMMARYArea2DLayers.tsv_var.txt	Mean-SUMMARYvol3D.tsv_max.txt	Mean-SUMMARYvol3D.tsv_mean.txt	Mean-SUMMARYvol3D.tsv_median.txt	Mean-SUMMARYvol3D.tsv_min.txt	Mean-SUMMARYvol3D.tsv_q10.txt	Mean-SUMMARYvol3D.tsv_q25.txt	Mean-SUMMARYvol3D.tsv_q75.txt	Mean-SUMMARYvol3D.tsv_q90.txt	Mean-SUMMARYvol3D.tsv_std.txt	Mean-SUMMARYvol3D.tsv_var.txt	Min-SUMMARYArea2DLayers.tsv_max.txt	Min-SUMMARYArea2DLayers.tsv_mean.txt	Min-SUMMARYArea2DLayers.tsv_median.txt	Min-SUMMARYArea2DLayers.tsv_min.txt	Min-SUMMARYArea2DLayers.tsv_q10.txt	Min-SUMMARYArea2DLayers.tsv_q25.txt	Min-SUMMARYArea2DLayers.tsv_q75.txt	Min-SUMMARYArea2DLayers.tsv_q90.txt	Min-SUMMARYArea2DLayers.tsv_std.txt	Min-SUMMARYArea2DLayers.tsv_var.txt	Min-SUMMARYvol3D.tsv_max.txt	Min-SUMMARYvol3D.tsv_mean.txt	Min-SUMMARYvol3D.tsv_median.txt	Min-SUMMARYvol3D.tsv_min.txt	Min-SUMMARYvol3D.tsv_q10.txt	Min-SUMMARYvol3D.tsv_q25.txt	Min-SUMMARYvol3D.tsv_q75.txt	Min-SUMMARYvol3D.tsv_q90.txt	Min-SUMMARYvol3D.tsv_std.txt	Min-SUMMARYvol3D.tsv_var.txt	Slice-SUMMARYvol3D.tsv_max.txt	Slice-SUMMARYvol3D.tsv_min.txt	Surface(Pix)-SUMMARYsurf3D.tsv_max.txt	Surface(Pix)-SUMMARYsurf3D.tsv_mean.txt	Surface(Pix)-SUMMARYsurf3D.tsv_median.txt	Surface(Pix)-SUMMARYsurf3D.tsv_min.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q10.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q25.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q75.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q90.txt	Surface(Pix)-SUMMARYsurf3D.tsv_std.txt	Surface(Pix)-SUMMARYsurf3D.tsv_var.txt	Surface(Unit)-SUMMARYsurf3D.tsv_max.txt	Surface(Unit)-SUMMARYsurf3D.tsv_mean.txt	Surface(Unit)-SUMMARYsurf3D.tsv_median.txt	Surface(Unit)-SUMMARYsurf3D.tsv_min.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q10.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q25.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q75.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q90.txt	Surface(Unit)-SUMMARYsurf3D.tsv_std.txt	Surface(Unit)-SUMMARYsurf3D.tsv_var.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_max.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_mean.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_median.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_min.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q10.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q25.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q75.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q90.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_std.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_var.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_max.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_mean.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_median.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_min.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q10.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q25.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q75.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q90.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_std.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_var.txt	Total Area-SUMMARYvol3D.tsv_max.txt	Total Area-SUMMARYvol3D.tsv_mean.txt	Total Area-SUMMARYvol3D.tsv_median.txt	Total Area-SUMMARYvol3D.tsv_min.txt	Total Area-SUMMARYvol3D.tsv_q10.txt	Total Area-SUMMARYvol3D.tsv_q25.txt	Total Area-SUMMARYvol3D.tsv_q75.txt	Total Area-SUMMARYvol3D.tsv_q90.txt	Total Area-SUMMARYvol3D.tsv_std.txt	Total Area-SUMMARYvol3D.tsv_var.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_max.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_mean.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_median.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_min.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q10.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q25.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q75.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q90.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_std.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_var.txt	Unnamed: 0-SUMMARYhistAll.tsv_max.txt	Unnamed: 0-SUMMARYhistAll.tsv_mean.txt	Unnamed: 0-SUMMARYhistAll.tsv_median.txt	Unnamed: 0-SUMMARYhistAll.tsv_min.txt	Unnamed: 0-SUMMARYhistAll.tsv_q10.txt	Unnamed: 0-SUMMARYhistAll.tsv_q25.txt	Unnamed: 0-SUMMARYhistAll.tsv_q75.txt	Unnamed: 0-SUMMARYhistAll.tsv_q90.txt	Unnamed: 0-SUMMARYhistAll.tsv_std.txt	Unnamed: 0-SUMMARYhistAll.tsv_var.txt	Unnamed: 0-SUMMARYsurf3D.tsv_max.txt	Unnamed: 0-SUMMARYsurf3D.tsv_mean.txt	Unnamed: 0-SUMMARYsurf3D.tsv_median.txt	Unnamed: 0-SUMMARYsurf3D.tsv_min.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q10.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q25.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q75.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q90.txt	Unnamed: 0-SUMMARYsurf3D.tsv_std.txt	Unnamed: 0-SUMMARYsurf3D.tsv_var.txt	Unnamed: 0-SUMMARYvol3D.tsv_max.txt	Unnamed: 0-SUMMARYvol3D.tsv_mean.txt	Unnamed: 0-SUMMARYvol3D.tsv_median.txt	Unnamed: 0-SUMMARYvol3D.tsv_min.txt	Unnamed: 0-SUMMARYvol3D.tsv_q10.txt	Unnamed: 0-SUMMARYvol3D.tsv_q25.txt	Unnamed: 0-SUMMARYvol3D.tsv_q75.txt	Unnamed: 0-SUMMARYvol3D.tsv_q90.txt	Unnamed: 0-SUMMARYvol3D.tsv_std.txt	Unnamed: 0-SUMMARYvol3D.tsv_var.txt	Value-SUMMARYArea2DLayers.tsv_max.txt	Value-SUMMARYArea2DLayers.tsv_mean.txt	Value-SUMMARYArea2DLayers.tsv_median.txt	Value-SUMMARYArea2DLayers.tsv_min.txt	Value-SUMMARYArea2DLayers.tsv_q10.txt	Value-SUMMARYArea2DLayers.tsv_q25.txt	Value-SUMMARYArea2DLayers.tsv_q75.txt	Value-SUMMARYArea2DLayers.tsv_q90.txt	Value-SUMMARYArea2DLayers.tsv_std.txt	Value-SUMMARYArea2DLayers.tsv_var.txt	Value-SUMMARYhistAll.tsv_max.txt	Value-SUMMARYhistAll.tsv_mean.txt	Value-SUMMARYhistAll.tsv_median.txt	Value-SUMMARYhistAll.tsv_min.txt	Value-SUMMARYhistAll.tsv_q10.txt	Value-SUMMARYhistAll.tsv_q25.txt	Value-SUMMARYhistAll.tsv_q75.txt	Value-SUMMARYhistAll.tsv_q90.txt	Value-SUMMARYhistAll.tsv_std.txt	Value-SUMMARYhistAll.tsv_var.txt	Value-SUMMARYsurf3D.tsv_max.txt	Value-SUMMARYsurf3D.tsv_mean.txt	Value-SUMMARYsurf3D.tsv_median.txt	Value-SUMMARYsurf3D.tsv_min.txt	Value-SUMMARYsurf3D.tsv_q10.txt	Value-SUMMARYsurf3D.tsv_q25.txt	Value-SUMMARYsurf3D.tsv_q75.txt	Value-SUMMARYsurf3D.tsv_q90.txt	Value-SUMMARYsurf3D.tsv_std.txt	Value-SUMMARYsurf3D.tsv_var.txt	Volume(Pix)-SUMMARYsurf3D.tsv_max.txt	Volume(Pix)-SUMMARYsurf3D.tsv_mean.txt	Volume(Pix)-SUMMARYsurf3D.tsv_median.txt	Volume(Pix)-SUMMARYsurf3D.tsv_min.txt	Volume(Pix)-SUMMARYsurf3D.tsv_q10.txt	Volume(Pix)-SUMMARYsurf3D.tsv_q25.txt	Volume(Pix)-SUMMARYsurf3D.tsv_q75.txt	Volume(Pix)-SUMMARYsurf3D.tsv_q90.txt	Volume(Pix)-SUMMARYsurf3D.tsv_std.txt	Volume(Pix)-SUMMARYsurf3D.tsv_var.txt	Volume(Pix)-SUMMARYvol3D.tsv_max.txt	Volume(Pix)-SUMMARYvol3D.tsv_mean.txt	Volume(Pix)-SUMMARYvol3D.tsv_median.txt	Volume(Pix)-SUMMARYvol3D.tsv_min.txt	Volume(Pix)-SUMMARYvol3D.tsv_q10.txt	Volume(Pix)-SUMMARYvol3D.tsv_q25.txt	Volume(Pix)-SUMMARYvol3D.tsv_q75.txt	Volume(Pix)-SUMMARYvol3D.tsv_q90.txt	Volume(Pix)-SUMMARYvol3D.tsv_std.txt	Volume(Pix)-SUMMARYvol3D.tsv_var.txt	Volume(Unit)-SUMMARYsurf3D.tsv_max.txt	Volume(Unit)-SUMMARYsurf3D.tsv_mean.txt	Volume(Unit)-SUMMARYsurf3D.tsv_median.txt	Volume(Unit)-SUMMARYsurf3D.tsv_min.txt	Volume(Unit)-SUMMARYsurf3D.tsv_q10.txt	Volume(Unit)-SUMMARYsurf3D.tsv_q25.txt	Volume(Unit)-SUMMARYsurf3D.tsv_q75.txt	Volume(Unit)-SUMMARYsurf3D.tsv_q90.txt	Volume(Unit)-SUMMARYsurf3D.tsv_std.txt	Volume(Unit)-SUMMARYsurf3D.tsv_var.txt	Volume(Unit)-SUMMARYvol3D.tsv_max.txt	Volume(Unit)-SUMMARYvol3D.tsv_mean.txt	Volume(Unit)-SUMMARYvol3D.tsv_median.txt	Volume(Unit)-SUMMARYvol3D.tsv_min.txt	Volume(Unit)-SUMMARYvol3D.tsv_q10.txt	Volume(Unit)-SUMMARYvol3D.tsv_q25.txt	Volume(Unit)-SUMMARYvol3D.tsv_q75.txt	Volume(Unit)-SUMMARYvol3D.tsv_q90.txt	Volume(Unit)-SUMMARYvol3D.tsv_std.txt	Volume(Unit)-SUMMARYvol3D.tsv_var.txt	label
13042023--s--Lm--st--L628--p--C03--pos001--tm--24--ch--Syto9--z--21	12777.0	6389.0	6389.0	1.0	1278.6	3195.0	9583.0	11499.4	3688.546529461165	13605375.5	256	128.5	128.5	1	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	4085.0	2043.0	2043.0	1.0	409.4	1022.0	3064.0	3676.6	1179.3822535548006	1390942.5	16862.0	8431.5	8431.5	1.0	1687.1	4216.25	12646.75	15175.9	4867.784454965113	23695325.5											0.087	0.0253041402520153	0.017	0.017	0.017	0.017	0.035	0.052	0.0163789130869219	0.0002682687939089	0.087	0.0191739414067133	0.017	0.0	0.0	0.017	0.017	0.035	0.0179114766830268	0.0003208209969666																															14150	4096.0	574.0	0	2.0	12.0	9003.0	13571.0	5372.468782927399	28863420.823529407											4095.0	2053.0	2053.0	11.0	419.4	1032.0	3074.0	3686.6	1179.3822535548006	1390942.5	4095.0	497.361226426284	0.0	0.0	0.0	0.0	0.0	2408.9	1053.8825820245484	1110668.496694729	661.0	273.87469672067	269.0	256.0	258.0	261.0	281.0	297.0	17.92297316963165	321.23296723933595	661.0	207.52561973668605	264.0	0.0	0.0	256.0	276.0	292.0	118.37802233928336	14013.356172959868	467.0	270.554460906316	267.5	256.0	258.0	261.0	276.5	287.2832	13.049119721876536	170.27952551586716	467.0	205.0097465899656	263.0	0.0	0.0	256.0	273.0	284.0	116.47801191355312	13567.127259333824	361.0	267.6891289034985	264.0	256.0	257.0	259.0	272.0	283.0	12.050747228566538	145.22050876680407	361.0	202.83857193689957	261.0	0.0	0.0	256.0	269.0	280.0	115.1738326136902	13265.01171892633			1160500.0	31943.179436964503	2678.0	6.0	48.0	246.0	17756.0	45258.4	122167.02380549768	14924781705.493036	57633.695	1586.6939216646267	133.179	0.298	2.387	12.231	882.645	2249.6366	6066.631538017994	36804018.218074575	87140.154	1254.758205875153	6.667	0.0	0.0	0.0	93.333	436.0	7786.281444970131	60626178.74028616	197835.0	5390.463402692779	447.0	1.0	8.0	41.0	2962.0	7562.4	20764.52086450739	431165326.7325627											12776.0	6388.0	6388.0	0.0	1277.6	3194.0	9582.0	11498.4	3688.546529461165	13605375.5	255	127.5	127.5	0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	4084.0	2042.0	2042.0	0.0	408.4	1021.0	3063.0	3675.6	1179.3822535548006	1390942.5	16861	8430.5	8430.5	0	1686.1	4215.25	12645.75	15174.9	4867.784454965113	23695325.5											255	127.5	127.5	0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667																					197835.0	1305.9006049104496	0.0	0.0	0.0	0.0	0.0	922.8999999999996	10477.08821251454	109769377.41281112											1718.013	11.340528881508718	0.0	0.0	0.0	0.0	0.0	8.014199999999997	90.98375875069569	8278.044356404793	L628
13042023--s--Lm--st--L628--p--C03--pos002--tm--24--ch--Syto9--z--21	20941.0	10471.0	10471.0	1.0	2095.0	5236.0	15706.0	18847.0	6045.290329394169	36545535.16666666	256	128.5	128.5	1	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	4083.0	2042.0	2042.0	1.0	409.2000000000001	1021.5	3062.5	3674.8	1178.804903281285	1389581.0	25024.0	12512.5	12512.5	1.0	2503.3	6256.75	18768.25	22521.7	7223.950904225932	52185466.66666666											0.087	0.0238526813428203	0.017	0.017	0.017	0.017	0.017	0.035	0.0148241499350285	0.0002197554212962	0.087	0.0199607976342711	0.017	0.0	0.0	0.017	0.017	0.035	0.0161736255190273	0.0002615861624297																															11161	4096.0	1981.0	8	24.0	159.0	8885.75	10690.0	4282.799988462745	18342375.74117649											4095.0	2054.0	2054.0	13.0	421.2000000000001	1033.5	3074.5	3686.8	1178.804903281285	1389581.0	4095.0	335.1375479539642	0.0	0.0	0.0	0.0	0.0	1592.7000000000007	895.9690879178888	802760.6065044136	721.0	272.52686118141446	268.0	256.0	258.0	261.0	280.0	294.0	15.818406185200535	250.22197423999063	721.0	228.06046195652172	265.0	0.0	0.0	258.0	277.0	291.0	101.73900972994508	10350.82610082986	475.4	269.9607729334798	267.0	256.0	257.0	261.0	276.0	286.0	12.351642557485	152.56307386787455	475.4	225.91306529731455	264.0	0.0	0.0	258.0	274.0	284.5	100.3943210470619	10079.019698500537	369.0	267.7164414306862	264.0	256.0	257.0	259.0	273.0	284.0	11.857962777913391	140.61128124237948	369.0	224.03492647058823	262.0	0.0	0.0	257.0	271.0	282.0	99.52006749717764	9904.243834642792			759524.0	32056.59417095273	5674.0	12.0	270.0	929.0	22673.0	56840.80000000003	93329.66227772784	8710425860.874739	37719.943	1592.483887337742	282.072	0.597	13.424	46.221	1127.0500000000002	2824.4314000000018	4634.71589515555	21480591.428807512	46015.37	950.799293901543	20.0	0.0	0.0	0.0	120.0	593.333	4772.498584359103	22776742.737709645	129022.0	5393.0168993387215	947.0	2.0	45.0	155.0	3785.5	9503.600000000006	15796.720693664469	249536384.67364728											20940.0	10470.0	10470.0	0.0	2094.0	5235.0	15705.0	18846.0	6045.290329394169	36545535.16666666	255	127.5	127.5	0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	4082.0	2041.0	2041.0	0.0	408.2000000000001	1020.5	3061.5	3673.8	1178.804903281285	1389581.0	25023	12511.5	12511.5	0	2502.3	6255.75	18767.25	22520.7	7223.950904225932	52185466.66666666											255	127.5	127.5	0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667																					129022.0	879.9590792838875	0.0	0.0	0.0	0.0	0.0	434.8000000000029	6684.192954494006	44678435.4529073											1120.436	7.641625359654731	0.0	0.0	0.0	0.0	0.0	3.7758000000000247	58.045992220396286	3369.3372128503065	L628
13042023--s--Lm--st--L628--p--C03--pos003--tm--24--ch--Syto9--z--21	256.0	128.5	128.5	1.0	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	256	128.5	128.5	1	26.5	64.75	192.25	230.5	74.04503134354572	5482.666666666667	4068.0	2034.5	2034.5	1.0	407.7000000000001	1017.75	3051.25	3661.3	1174.4747762297834	1379391.0											0.47	0.2444761904761904	0.285	0.003	0.008	0.075	0.366	0.418	0.1603806780904791	0.0257219619047619																					0.025	0.0229523809523809	0.023	0.019	0.02	0.023	0.024	0.024	0.0015644868320375	2.447619047619045e-06	3482.0	1884.142857142857	2205.0	26.0	70.0	595.0	2791.0	3226.0	1215.329390976549	1477025.528571429	11161.0	4096.0	1981.0	8.0	24.0	159.0	8885.75	10690.0	4282.799988462745	18342375.74117649	35128	4096.0	4311.5	11	1252.0	2168.5	5870.25	6264.0	2732.4655619163477	7466368.04705882											4095.0	2061.4990167158307	2061.5	26.0	434.7000000000001	1044.75	3078.25	3688.3	1174.476479116984	1379394.9999990272																																									270.185	269.3094285714285	269.493	266.04	268.705	269.185	269.774	270.035	0.8744701579487235	0.7646980571428654																					slice_0021	slice_0001	773574.0	32013.21140609636	16307.0	6.0	4212.0	6899.5	37526.0	70743.20000000001	45186.74807549344	2041842201.6381104	33407.376	1589.49965560472	810.6510000000001	0.298	209.416	343.027	1865.173	3514.9808000000003	2225.3656916534155	4952252.461588085	495869.356	613.7044395280236	53.333	0.0	6.667	13.333	233.333	904.0	7903.529608346706	62465780.27001304	288281.0	5399.968534906588	2721.0	1.0	702.0	1151.75	6267.25	11834.7	8583.241524884135	73672035.07449535	85.625	44.54347619047619	51.861	0.573	1.389	13.721	66.572	76.194	29.21336192501481	853.4205149619049	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255	127.5	127.5	0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	4067.0	2033.5	2033.5	0.0	406.7000000000001	1016.75	3050.25	3660.3	1174.4747762297834	1379391.0	20	10.0	10.0	0	2.0	5.0	15.0	18.0	6.2048368229954285	38.5	255.0	127.5	127.5	0.0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667	255	127.5	127.5	0	25.5	63.75	191.25	229.5	74.04503134354572	5482.666666666667																																																			L628
