sampleName	 -SUMMARYArea2DLayers.tsv_max.txt	 -SUMMARYArea2DLayers.tsv_mean.txt	 -SUMMARYArea2DLayers.tsv_median.txt	 -SUMMARYArea2DLayers.tsv_min.txt	 -SUMMARYArea2DLayers.tsv_q10.txt	 -SUMMARYArea2DLayers.tsv_q25.txt	 -SUMMARYArea2DLayers.tsv_q75.txt	 -SUMMARYArea2DLayers.tsv_q90.txt	 -SUMMARYArea2DLayers.tsv_std.txt	 -SUMMARYArea2DLayers.tsv_var.txt	 -SUMMARYcompactness3D.tsv_max.txt	 -SUMMARYcompactness3D.tsv_mean.txt	 -SUMMARYcompactness3D.tsv_median.txt	 -SUMMARYcompactness3D.tsv_min.txt	 -SUMMARYcompactness3D.tsv_q10.txt	 -SUMMARYcompactness3D.tsv_q25.txt	 -SUMMARYcompactness3D.tsv_q75.txt	 -SUMMARYcompactness3D.tsv_q90.txt	 -SUMMARYcompactness3D.tsv_std.txt	 -SUMMARYcompactness3D.tsv_var.txt	 -SUMMARYhistAll.tsv_max.txt	 -SUMMARYhistAll.tsv_mean.txt	 -SUMMARYhistAll.tsv_median.txt	 -SUMMARYhistAll.tsv_min.txt	 -SUMMARYhistAll.tsv_q10.txt	 -SUMMARYhistAll.tsv_q25.txt	 -SUMMARYhistAll.tsv_q75.txt	 -SUMMARYhistAll.tsv_q90.txt	 -SUMMARYhistAll.tsv_std.txt	 -SUMMARYhistAll.tsv_var.txt	 -SUMMARYsurf3D.tsv_max.txt	 -SUMMARYsurf3D.tsv_mean.txt	 -SUMMARYsurf3D.tsv_median.txt	 -SUMMARYsurf3D.tsv_min.txt	 -SUMMARYsurf3D.tsv_q10.txt	 -SUMMARYsurf3D.tsv_q25.txt	 -SUMMARYsurf3D.tsv_q75.txt	 -SUMMARYsurf3D.tsv_q90.txt	 -SUMMARYsurf3D.tsv_std.txt	 -SUMMARYsurf3D.tsv_var.txt	 -SUMMARYvol3D.tsv_max.txt	 -SUMMARYvol3D.tsv_mean.txt	 -SUMMARYvol3D.tsv_median.txt	 -SUMMARYvol3D.tsv_min.txt	 -SUMMARYvol3D.tsv_q10.txt	 -SUMMARYvol3D.tsv_q25.txt	 -SUMMARYvol3D.tsv_q75.txt	 -SUMMARYvol3D.tsv_q90.txt	 -SUMMARYvol3D.tsv_std.txt	 -SUMMARYvol3D.tsv_var.txt	Area-SUMMARYArea2DLayers.tsv_max.txt	Area-SUMMARYArea2DLayers.tsv_mean.txt	Area-SUMMARYArea2DLayers.tsv_median.txt	Area-SUMMARYArea2DLayers.tsv_min.txt	Area-SUMMARYArea2DLayers.tsv_q10.txt	Area-SUMMARYArea2DLayers.tsv_q25.txt	Area-SUMMARYArea2DLayers.tsv_q75.txt	Area-SUMMARYArea2DLayers.tsv_q90.txt	Area-SUMMARYArea2DLayers.tsv_std.txt	Area-SUMMARYArea2DLayers.tsv_var.txt	Area-SUMMARYvol3D.tsv_max.txt	Area-SUMMARYvol3D.tsv_mean.txt	Area-SUMMARYvol3D.tsv_median.txt	Area-SUMMARYvol3D.tsv_min.txt	Area-SUMMARYvol3D.tsv_q10.txt	Area-SUMMARYvol3D.tsv_q25.txt	Area-SUMMARYvol3D.tsv_q75.txt	Area-SUMMARYvol3D.tsv_q90.txt	Area-SUMMARYvol3D.tsv_std.txt	Area-SUMMARYvol3D.tsv_var.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_max.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_mean.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_median.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_min.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q10.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q25.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q75.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q90.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_std.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_var.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_max.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_mean.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_median.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_min.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q10.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q25.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q75.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q90.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_std.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_var.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_max.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_mean.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_median.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_min.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_q10.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_q25.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_q75.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_q90.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_std.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_var.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_max.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_mean.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_median.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_min.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_q10.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_q25.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_q75.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_q90.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_std.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_var.txt	GlobalCount-SUMMARYhistAll.tsv_max.txt	GlobalCount-SUMMARYhistAll.tsv_mean.txt	GlobalCount-SUMMARYhistAll.tsv_median.txt	GlobalCount-SUMMARYhistAll.tsv_min.txt	GlobalCount-SUMMARYhistAll.tsv_q10.txt	GlobalCount-SUMMARYhistAll.tsv_q25.txt	GlobalCount-SUMMARYhistAll.tsv_q75.txt	GlobalCount-SUMMARYhistAll.tsv_q90.txt	GlobalCount-SUMMARYhistAll.tsv_std.txt	GlobalCount-SUMMARYhistAll.tsv_var.txt	Label-SUMMARYcompactness3D.tsv_max.txt	Label-SUMMARYcompactness3D.tsv_min.txt	Label-SUMMARYsurf3D.tsv_max.txt	Label-SUMMARYsurf3D.tsv_min.txt	LabelObj-SUMMARYcompactness3D.tsv_max.txt	LabelObj-SUMMARYcompactness3D.tsv_mean.txt	LabelObj-SUMMARYcompactness3D.tsv_median.txt	LabelObj-SUMMARYcompactness3D.tsv_min.txt	LabelObj-SUMMARYcompactness3D.tsv_q10.txt	LabelObj-SUMMARYcompactness3D.tsv_q25.txt	LabelObj-SUMMARYcompactness3D.tsv_q75.txt	LabelObj-SUMMARYcompactness3D.tsv_q90.txt	LabelObj-SUMMARYcompactness3D.tsv_std.txt	LabelObj-SUMMARYcompactness3D.tsv_var.txt	LabelObj-SUMMARYsurf3D.tsv_max.txt	LabelObj-SUMMARYsurf3D.tsv_mean.txt	LabelObj-SUMMARYsurf3D.tsv_median.txt	LabelObj-SUMMARYsurf3D.tsv_min.txt	LabelObj-SUMMARYsurf3D.tsv_q10.txt	LabelObj-SUMMARYsurf3D.tsv_q25.txt	LabelObj-SUMMARYsurf3D.tsv_q75.txt	LabelObj-SUMMARYsurf3D.tsv_q90.txt	LabelObj-SUMMARYsurf3D.tsv_std.txt	LabelObj-SUMMARYsurf3D.tsv_var.txt	LabelObj-SUMMARYvol3D.tsv_max.txt	LabelObj-SUMMARYvol3D.tsv_mean.txt	LabelObj-SUMMARYvol3D.tsv_median.txt	LabelObj-SUMMARYvol3D.tsv_min.txt	LabelObj-SUMMARYvol3D.tsv_q10.txt	LabelObj-SUMMARYvol3D.tsv_q25.txt	LabelObj-SUMMARYvol3D.tsv_q75.txt	LabelObj-SUMMARYvol3D.tsv_q90.txt	LabelObj-SUMMARYvol3D.tsv_std.txt	LabelObj-SUMMARYvol3D.tsv_var.txt	Max-SUMMARYArea2DLayers.tsv_max.txt	Max-SUMMARYArea2DLayers.tsv_mean.txt	Max-SUMMARYArea2DLayers.tsv_median.txt	Max-SUMMARYArea2DLayers.tsv_min.txt	Max-SUMMARYArea2DLayers.tsv_q10.txt	Max-SUMMARYArea2DLayers.tsv_q25.txt	Max-SUMMARYArea2DLayers.tsv_q75.txt	Max-SUMMARYArea2DLayers.tsv_q90.txt	Max-SUMMARYArea2DLayers.tsv_std.txt	Max-SUMMARYArea2DLayers.tsv_var.txt	Max-SUMMARYvol3D.tsv_max.txt	Max-SUMMARYvol3D.tsv_mean.txt	Max-SUMMARYvol3D.tsv_median.txt	Max-SUMMARYvol3D.tsv_min.txt	Max-SUMMARYvol3D.tsv_q10.txt	Max-SUMMARYvol3D.tsv_q25.txt	Max-SUMMARYvol3D.tsv_q75.txt	Max-SUMMARYvol3D.tsv_q90.txt	Max-SUMMARYvol3D.tsv_std.txt	Max-SUMMARYvol3D.tsv_var.txt	Mean-SUMMARYArea2DLayers.tsv_max.txt	Mean-SUMMARYArea2DLayers.tsv_mean.txt	Mean-SUMMARYArea2DLayers.tsv_median.txt	Mean-SUMMARYArea2DLayers.tsv_min.txt	Mean-SUMMARYArea2DLayers.tsv_q10.txt	Mean-SUMMARYArea2DLayers.tsv_q25.txt	Mean-SUMMARYArea2DLayers.tsv_q75.txt	Mean-SUMMARYArea2DLayers.tsv_q90.txt	Mean-SUMMARYArea2DLayers.tsv_std.txt	Mean-SUMMARYArea2DLayers.tsv_var.txt	Mean-SUMMARYvol3D.tsv_max.txt	Mean-SUMMARYvol3D.tsv_mean.txt	Mean-SUMMARYvol3D.tsv_median.txt	Mean-SUMMARYvol3D.tsv_min.txt	Mean-SUMMARYvol3D.tsv_q10.txt	Mean-SUMMARYvol3D.tsv_q25.txt	Mean-SUMMARYvol3D.tsv_q75.txt	Mean-SUMMARYvol3D.tsv_q90.txt	Mean-SUMMARYvol3D.tsv_std.txt	Mean-SUMMARYvol3D.tsv_var.txt	Min-SUMMARYArea2DLayers.tsv_max.txt	Min-SUMMARYArea2DLayers.tsv_mean.txt	Min-SUMMARYArea2DLayers.tsv_median.txt	Min-SUMMARYArea2DLayers.tsv_min.txt	Min-SUMMARYArea2DLayers.tsv_q10.txt	Min-SUMMARYArea2DLayers.tsv_q25.txt	Min-SUMMARYArea2DLayers.tsv_q75.txt	Min-SUMMARYArea2DLayers.tsv_q90.txt	Min-SUMMARYArea2DLayers.tsv_std.txt	Min-SUMMARYArea2DLayers.tsv_var.txt	Min-SUMMARYvol3D.tsv_max.txt	Min-SUMMARYvol3D.tsv_mean.txt	Min-SUMMARYvol3D.tsv_median.txt	Min-SUMMARYvol3D.tsv_min.txt	Min-SUMMARYvol3D.tsv_q10.txt	Min-SUMMARYvol3D.tsv_q25.txt	Min-SUMMARYvol3D.tsv_q75.txt	Min-SUMMARYvol3D.tsv_q90.txt	Min-SUMMARYvol3D.tsv_std.txt	Min-SUMMARYvol3D.tsv_var.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_max.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_mean.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_median.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_min.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q10.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q25.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q75.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q90.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_std.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_var.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_max.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_mean.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_median.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_min.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q10.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q25.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q75.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q90.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_std.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_var.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_max.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_mean.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_median.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_min.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_q10.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_q25.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_q75.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_q90.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_std.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_var.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_max.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_mean.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_median.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_min.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_q10.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_q25.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_q75.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_q90.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_std.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_var.txt	Surface(Pix)-SUMMARYsurf3D.tsv_max.txt	Surface(Pix)-SUMMARYsurf3D.tsv_mean.txt	Surface(Pix)-SUMMARYsurf3D.tsv_median.txt	Surface(Pix)-SUMMARYsurf3D.tsv_min.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q10.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q25.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q75.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q90.txt	Surface(Pix)-SUMMARYsurf3D.tsv_std.txt	Surface(Pix)-SUMMARYsurf3D.tsv_var.txt	Surface(Unit)-SUMMARYsurf3D.tsv_max.txt	Surface(Unit)-SUMMARYsurf3D.tsv_mean.txt	Surface(Unit)-SUMMARYsurf3D.tsv_median.txt	Surface(Unit)-SUMMARYsurf3D.tsv_min.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q10.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q25.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q75.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q90.txt	Surface(Unit)-SUMMARYsurf3D.tsv_std.txt	Surface(Unit)-SUMMARYsurf3D.tsv_var.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_max.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_mean.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_median.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_min.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q10.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q25.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q75.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q90.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_std.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_var.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_max.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_mean.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_median.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_min.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q10.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q25.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q75.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q90.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_std.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_var.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_max.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_mean.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_median.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_min.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q10.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q25.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q75.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q90.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_std.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_var.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_max.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_mean.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_median.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_min.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_q10.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_q25.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_q75.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_q90.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_std.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_var.txt	Unnamed: 0-SUMMARYhistAll.tsv_max.txt	Unnamed: 0-SUMMARYhistAll.tsv_mean.txt	Unnamed: 0-SUMMARYhistAll.tsv_median.txt	Unnamed: 0-SUMMARYhistAll.tsv_min.txt	Unnamed: 0-SUMMARYhistAll.tsv_q10.txt	Unnamed: 0-SUMMARYhistAll.tsv_q25.txt	Unnamed: 0-SUMMARYhistAll.tsv_q75.txt	Unnamed: 0-SUMMARYhistAll.tsv_q90.txt	Unnamed: 0-SUMMARYhistAll.tsv_std.txt	Unnamed: 0-SUMMARYhistAll.tsv_var.txt	Unnamed: 0-SUMMARYsurf3D.tsv_max.txt	Unnamed: 0-SUMMARYsurf3D.tsv_mean.txt	Unnamed: 0-SUMMARYsurf3D.tsv_median.txt	Unnamed: 0-SUMMARYsurf3D.tsv_min.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q10.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q25.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q75.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q90.txt	Unnamed: 0-SUMMARYsurf3D.tsv_std.txt	Unnamed: 0-SUMMARYsurf3D.tsv_var.txt	Unnamed: 0-SUMMARYvol3D.tsv_max.txt	Unnamed: 0-SUMMARYvol3D.tsv_mean.txt	Unnamed: 0-SUMMARYvol3D.tsv_median.txt	Unnamed: 0-SUMMARYvol3D.tsv_min.txt	Unnamed: 0-SUMMARYvol3D.tsv_q10.txt	Unnamed: 0-SUMMARYvol3D.tsv_q25.txt	Unnamed: 0-SUMMARYvol3D.tsv_q75.txt	Unnamed: 0-SUMMARYvol3D.tsv_q90.txt	Unnamed: 0-SUMMARYvol3D.tsv_std.txt	Unnamed: 0-SUMMARYvol3D.tsv_var.txt	Value-SUMMARYhistAll.tsv_max.txt	Value-SUMMARYhistAll.tsv_mean.txt	Value-SUMMARYhistAll.tsv_median.txt	Value-SUMMARYhistAll.tsv_min.txt	Value-SUMMARYhistAll.tsv_q10.txt	Value-SUMMARYhistAll.tsv_q25.txt	Value-SUMMARYhistAll.tsv_q75.txt	Value-SUMMARYhistAll.tsv_q90.txt	Value-SUMMARYhistAll.tsv_std.txt	Value-SUMMARYhistAll.tsv_var.txt	Volume(Pix)-SUMMARYvol3D.tsv_max.txt	Volume(Pix)-SUMMARYvol3D.tsv_mean.txt	Volume(Pix)-SUMMARYvol3D.tsv_median.txt	Volume(Pix)-SUMMARYvol3D.tsv_min.txt	Volume(Pix)-SUMMARYvol3D.tsv_q10.txt	Volume(Pix)-SUMMARYvol3D.tsv_q25.txt	Volume(Pix)-SUMMARYvol3D.tsv_q75.txt	Volume(Pix)-SUMMARYvol3D.tsv_q90.txt	Volume(Pix)-SUMMARYvol3D.tsv_std.txt	Volume(Pix)-SUMMARYvol3D.tsv_var.txt	Volume(Unit)-SUMMARYvol3D.tsv_max.txt	Volume(Unit)-SUMMARYvol3D.tsv_mean.txt	Volume(Unit)-SUMMARYvol3D.tsv_median.txt	Volume(Unit)-SUMMARYvol3D.tsv_min.txt	Volume(Unit)-SUMMARYvol3D.tsv_q10.txt	Volume(Unit)-SUMMARYvol3D.tsv_q25.txt	Volume(Unit)-SUMMARYvol3D.tsv_q75.txt	Volume(Unit)-SUMMARYvol3D.tsv_q90.txt	Volume(Unit)-SUMMARYvol3D.tsv_std.txt	Volume(Unit)-SUMMARYvol3D.tsv_var.txt	label
12042023--s--Lm--st--L628--p--C03--pos001--tm--24	12777.0	6019.816418470779	5994.0	1.0	1199.2000000000005	2997.0	8990.0	10788.0	3505.0382643752373	12285293.234734576	4085	2043.0	2043.0	1	409.0	1022.0	3064.0	3677.0	1179.3100648934603	1390772.2291590176	256	128.5	128.5	1	26.1	64.75	192.25	230.90000000000003	73.97254475608366	5471.9373776908005	4085	2043.0	2043.0	1	409.0	1022.0	3064.0	3677.0	1179.3100648934603	1390772.2291590176	16862.0	8055.690943595806	8036.0	1.0	1608.0	4018.5	12054.0	14464.8	4673.026052558684	21837172.4878922	0.087	0.0243339173236557	0.017	0.017	0.017	0.017	0.017	0.052	0.0153719255496383	0.0002362960951036	0.087	0.0181488037830943	0.017	0.0	0.0	0.0	0.017	0.035	0.0169849692814463	0.0002884891814916	inf		27414.137	0.0002382	97.90660000000004	1750.2965					0.592	0.0019533735925426	0.0009879	0.0	0.0	0.0	0.002	0.004	0.0095786643628722	9.175081097655854e-05	0.524	0.0108256558492044	0.0008304499999999	2.832e-06	8.543800000000003e-05	0.000257725	0.003	0.024	0.0380612498414573	0.0014486587394938	0.321	0.0064577049395348	0.00035545	1.744e-06	4.3725000000000006e-05	0.00011775	0.001	0.015	0.0229997976487844	0.000528990691885	14150	4096.0	2620.0	0	6.0	465.5	6760.25	11698.200000000008	4249.415552769278	18057532.540117428	12042023_s_Lm_st_L628_p_C03_pos001_tm_24_ch_Syto9_z_21.tif	12042023_s_Lm_st_L628_p_C03_pos001_tm_24_ch_Syto9_z_11.tif	12042023_s_Lm_st_L628_p_C03_pos001_tm_24_ch_Syto9_z_21.tif	12042023_s_Lm_st_L628_p_C03_pos001_tm_24_ch_Syto9_z_11.tif	4095	2052.9998776009797	2053.0	10	419.0	1032.0	3074.0	3687.0	1179.310276907738	1390772.7292202057	4095	2052.9998776009797	2053.0	10	419.0	1032.0	3074.0	3687.0	1179.3102769077404	1390772.7292202113	4095.0	521.8246274461003	0.0	0.0	0.0	0.0	77.5	2488.0	1073.5452911460695	1152499.4921418994	661.0	272.91457055854505	268.0	256.0	258.0	261.0	280.0	294.0	16.612714187406205	275.9822726724474	661.0	203.5460597952898	263.0	0.0	0.0	0.0	275.0	290.0	119.6910947891064	14325.958171814853	467.0	270.0789298377341	267.0	256.0	258.0	261.0	276.0	286.5	12.59310460034457	158.5862834752196	467.0	201.4311727281212	263.0	0.0	0.0	0.0	272.0	283.0	118.0953196735625	13946.504528800917	367.0	267.6157343678305	264.0	256.0	257.0	259.0	272.0	283.0	11.872582165786412	140.9582072833496	367.0	199.5940640263821	260.0	0.0	0.0	0.0	269.0	280.0	116.97124788347564	13682.272831417506	inf		30.153	0.062	4.6091000000000015	12.05175					0.84	0.0810306635594259	0.1	0.0	0.0	0.0	0.126	0.155	0.0707560602394744	0.0050064200606121	0.806	0.1300570379436964	0.094	0.014	0.044	0.064	0.141	0.288	0.1143891146837162	0.0130848695581243	0.685	0.1042850673194614	0.071	0.012	0.035	0.049	0.104	0.244	0.0986017218746333	0.0097222995566425	1160500	24318.629620563035	3790.0	6	132.0	1116.0	12210.0	37037.40000000001	93071.3186727576	8662270359.486	57633.695	1573.287489596083	293.8855	0.298	6.712400000000015	93.835	877.21825	2322.1723000000006	5324.825823648285	28353770.05219164	178293.771	894.5781795593635	6.667	0.0	0.0	0.0	53.333	342.667	6117.801300239098	37427492.7492072	197835	4105.913463892289	632.0	1	22.0	186.0	2037.0	6187.900000000003	15839.605031824016	250893087.5641847	12776.0	6018.816418470779	5993.0	0.0	1198.2000000000005	2996.0	8989.0	10787.0	3505.0382643752373	12285293.234734576	4084	2042.0	2042.0	0	408.0	1021.0	3063.0	3676.0	1179.3100648934603	1390772.2291590176	255	127.5	127.5	0	25.1	63.75	191.25	229.90000000000003	73.97254475608366	5471.9373776908005	4084	2042.0	2042.0	0	408.0	1021.0	3063.0	3676.0	1179.3100648934603	1390772.2291590176	16861.0	8054.690943595806	8035.0	0.0	1607.0	4017.5	12053.0	14463.8	4673.026052558684	21837172.4878922	255	127.5	127.5	0	25.1	63.75	191.25	229.90000000000003	73.97254475608366	5471.9373776908005	197835.0	1043.9110226176772	0.0	0.0	0.0	0.0	4.0	1018.0	8186.562739176237	67019809.48246874	1897.417	12.181625112777278	0.0	0.0	0.0	0.0	0.035	14.544199999999991	84.65906380876264	7167.157084976145	L628
