sampleName	 -SUMMARYArea2DLayers.tsv_max.txt	 -SUMMARYArea2DLayers.tsv_mean.txt	 -SUMMARYArea2DLayers.tsv_median.txt	 -SUMMARYArea2DLayers.tsv_min.txt	 -SUMMARYArea2DLayers.tsv_q10.txt	 -SUMMARYArea2DLayers.tsv_q25.txt	 -SUMMARYArea2DLayers.tsv_q75.txt	 -SUMMARYArea2DLayers.tsv_q90.txt	 -SUMMARYArea2DLayers.tsv_std.txt	 -SUMMARYArea2DLayers.tsv_var.txt	 -SUMMARYcompactness3D.tsv_max.txt	 -SUMMARYcompactness3D.tsv_mean.txt	 -SUMMARYcompactness3D.tsv_median.txt	 -SUMMARYcompactness3D.tsv_min.txt	 -SUMMARYcompactness3D.tsv_q10.txt	 -SUMMARYcompactness3D.tsv_q25.txt	 -SUMMARYcompactness3D.tsv_q75.txt	 -SUMMARYcompactness3D.tsv_q90.txt	 -SUMMARYcompactness3D.tsv_std.txt	 -SUMMARYcompactness3D.tsv_var.txt	 -SUMMARYsurf3D.tsv_max.txt	 -SUMMARYsurf3D.tsv_mean.txt	 -SUMMARYsurf3D.tsv_median.txt	 -SUMMARYsurf3D.tsv_min.txt	 -SUMMARYsurf3D.tsv_q10.txt	 -SUMMARYsurf3D.tsv_q25.txt	 -SUMMARYsurf3D.tsv_q75.txt	 -SUMMARYsurf3D.tsv_q90.txt	 -SUMMARYsurf3D.tsv_std.txt	 -SUMMARYsurf3D.tsv_var.txt	 -SUMMARYvol3D.tsv_max.txt	 -SUMMARYvol3D.tsv_mean.txt	 -SUMMARYvol3D.tsv_median.txt	 -SUMMARYvol3D.tsv_min.txt	 -SUMMARYvol3D.tsv_q10.txt	 -SUMMARYvol3D.tsv_q25.txt	 -SUMMARYvol3D.tsv_q75.txt	 -SUMMARYvol3D.tsv_q90.txt	 -SUMMARYvol3D.tsv_std.txt	 -SUMMARYvol3D.tsv_var.txt	%Area-SUMMARYArea2DLayers.tsv_max.txt	%Area-SUMMARYArea2DLayers.tsv_mean.txt	%Area-SUMMARYArea2DLayers.tsv_median.txt	%Area-SUMMARYArea2DLayers.tsv_min.txt	%Area-SUMMARYArea2DLayers.tsv_q10.txt	%Area-SUMMARYArea2DLayers.tsv_q25.txt	%Area-SUMMARYArea2DLayers.tsv_q75.txt	%Area-SUMMARYArea2DLayers.tsv_q90.txt	%Area-SUMMARYArea2DLayers.tsv_std.txt	%Area-SUMMARYArea2DLayers.tsv_var.txt	Area-SUMMARYArea2DLayers.tsv_max.txt	Area-SUMMARYArea2DLayers.tsv_mean.txt	Area-SUMMARYArea2DLayers.tsv_median.txt	Area-SUMMARYArea2DLayers.tsv_min.txt	Area-SUMMARYArea2DLayers.tsv_q10.txt	Area-SUMMARYArea2DLayers.tsv_q25.txt	Area-SUMMARYArea2DLayers.tsv_q75.txt	Area-SUMMARYArea2DLayers.tsv_q90.txt	Area-SUMMARYArea2DLayers.tsv_std.txt	Area-SUMMARYArea2DLayers.tsv_var.txt	Area-SUMMARYvol3D.tsv_max.txt	Area-SUMMARYvol3D.tsv_mean.txt	Area-SUMMARYvol3D.tsv_median.txt	Area-SUMMARYvol3D.tsv_min.txt	Area-SUMMARYvol3D.tsv_q10.txt	Area-SUMMARYvol3D.tsv_q25.txt	Area-SUMMARYvol3D.tsv_q75.txt	Area-SUMMARYvol3D.tsv_q90.txt	Area-SUMMARYvol3D.tsv_std.txt	Area-SUMMARYvol3D.tsv_var.txt	Average Size-SUMMARYArea2DLayers.tsv_max.txt	Average Size-SUMMARYArea2DLayers.tsv_mean.txt	Average Size-SUMMARYArea2DLayers.tsv_median.txt	Average Size-SUMMARYArea2DLayers.tsv_min.txt	Average Size-SUMMARYArea2DLayers.tsv_q10.txt	Average Size-SUMMARYArea2DLayers.tsv_q25.txt	Average Size-SUMMARYArea2DLayers.tsv_q75.txt	Average Size-SUMMARYArea2DLayers.tsv_q90.txt	Average Size-SUMMARYArea2DLayers.tsv_std.txt	Average Size-SUMMARYArea2DLayers.tsv_var.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_max.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_mean.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_median.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_min.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q10.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q25.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q75.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_q90.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_std.txt	CompactCorr(Pix)-SUMMARYcompactness3D.tsv_var.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_max.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_mean.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_median.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_min.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q10.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q25.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q75.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_q90.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_std.txt	CompactDiscrete(Pix)-SUMMARYcompactness3D.tsv_var.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_max.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_mean.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_median.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_min.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_q10.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_q25.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_q75.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_q90.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_std.txt	Compactness(Pix)-SUMMARYcompactness3D.tsv_var.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_max.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_mean.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_median.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_min.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_q10.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_q25.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_q75.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_q90.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_std.txt	Compactness(Unit)-SUMMARYcompactness3D.tsv_var.txt	Count-SUMMARYArea2DLayers.tsv_max.txt	Count-SUMMARYArea2DLayers.tsv_mean.txt	Count-SUMMARYArea2DLayers.tsv_median.txt	Count-SUMMARYArea2DLayers.tsv_min.txt	Count-SUMMARYArea2DLayers.tsv_q10.txt	Count-SUMMARYArea2DLayers.tsv_q25.txt	Count-SUMMARYArea2DLayers.tsv_q75.txt	Count-SUMMARYArea2DLayers.tsv_q90.txt	Count-SUMMARYArea2DLayers.tsv_std.txt	Count-SUMMARYArea2DLayers.tsv_var.txt	Label-SUMMARYcompactness3D.tsv_max.txt	Label-SUMMARYcompactness3D.tsv_min.txt	Label-SUMMARYsurf3D.tsv_max.txt	Label-SUMMARYsurf3D.tsv_min.txt	LabelObj-SUMMARYcompactness3D.tsv_max.txt	LabelObj-SUMMARYcompactness3D.tsv_mean.txt	LabelObj-SUMMARYcompactness3D.tsv_median.txt	LabelObj-SUMMARYcompactness3D.tsv_min.txt	LabelObj-SUMMARYcompactness3D.tsv_q10.txt	LabelObj-SUMMARYcompactness3D.tsv_q25.txt	LabelObj-SUMMARYcompactness3D.tsv_q75.txt	LabelObj-SUMMARYcompactness3D.tsv_q90.txt	LabelObj-SUMMARYcompactness3D.tsv_std.txt	LabelObj-SUMMARYcompactness3D.tsv_var.txt	LabelObj-SUMMARYsurf3D.tsv_max.txt	LabelObj-SUMMARYsurf3D.tsv_mean.txt	LabelObj-SUMMARYsurf3D.tsv_median.txt	LabelObj-SUMMARYsurf3D.tsv_min.txt	LabelObj-SUMMARYsurf3D.tsv_q10.txt	LabelObj-SUMMARYsurf3D.tsv_q25.txt	LabelObj-SUMMARYsurf3D.tsv_q75.txt	LabelObj-SUMMARYsurf3D.tsv_q90.txt	LabelObj-SUMMARYsurf3D.tsv_std.txt	LabelObj-SUMMARYsurf3D.tsv_var.txt	LabelObj-SUMMARYvol3D.tsv_max.txt	LabelObj-SUMMARYvol3D.tsv_mean.txt	LabelObj-SUMMARYvol3D.tsv_median.txt	LabelObj-SUMMARYvol3D.tsv_min.txt	LabelObj-SUMMARYvol3D.tsv_q10.txt	LabelObj-SUMMARYvol3D.tsv_q25.txt	LabelObj-SUMMARYvol3D.tsv_q75.txt	LabelObj-SUMMARYvol3D.tsv_q90.txt	LabelObj-SUMMARYvol3D.tsv_std.txt	LabelObj-SUMMARYvol3D.tsv_var.txt	Max-SUMMARYArea2DLayers.tsv_max.txt	Max-SUMMARYArea2DLayers.tsv_mean.txt	Max-SUMMARYArea2DLayers.tsv_median.txt	Max-SUMMARYArea2DLayers.tsv_min.txt	Max-SUMMARYArea2DLayers.tsv_q10.txt	Max-SUMMARYArea2DLayers.tsv_q25.txt	Max-SUMMARYArea2DLayers.tsv_q75.txt	Max-SUMMARYArea2DLayers.tsv_q90.txt	Max-SUMMARYArea2DLayers.tsv_std.txt	Max-SUMMARYArea2DLayers.tsv_var.txt	Max-SUMMARYvol3D.tsv_max.txt	Max-SUMMARYvol3D.tsv_mean.txt	Max-SUMMARYvol3D.tsv_median.txt	Max-SUMMARYvol3D.tsv_min.txt	Max-SUMMARYvol3D.tsv_q10.txt	Max-SUMMARYvol3D.tsv_q25.txt	Max-SUMMARYvol3D.tsv_q75.txt	Max-SUMMARYvol3D.tsv_q90.txt	Max-SUMMARYvol3D.tsv_std.txt	Max-SUMMARYvol3D.tsv_var.txt	Mean-SUMMARYArea2DLayers.tsv_max.txt	Mean-SUMMARYArea2DLayers.tsv_mean.txt	Mean-SUMMARYArea2DLayers.tsv_median.txt	Mean-SUMMARYArea2DLayers.tsv_min.txt	Mean-SUMMARYArea2DLayers.tsv_q10.txt	Mean-SUMMARYArea2DLayers.tsv_q25.txt	Mean-SUMMARYArea2DLayers.tsv_q75.txt	Mean-SUMMARYArea2DLayers.tsv_q90.txt	Mean-SUMMARYArea2DLayers.tsv_std.txt	Mean-SUMMARYArea2DLayers.tsv_var.txt	Mean-SUMMARYvol3D.tsv_max.txt	Mean-SUMMARYvol3D.tsv_mean.txt	Mean-SUMMARYvol3D.tsv_median.txt	Mean-SUMMARYvol3D.tsv_min.txt	Mean-SUMMARYvol3D.tsv_q10.txt	Mean-SUMMARYvol3D.tsv_q25.txt	Mean-SUMMARYvol3D.tsv_q75.txt	Mean-SUMMARYvol3D.tsv_q90.txt	Mean-SUMMARYvol3D.tsv_std.txt	Mean-SUMMARYvol3D.tsv_var.txt	Min-SUMMARYArea2DLayers.tsv_max.txt	Min-SUMMARYArea2DLayers.tsv_mean.txt	Min-SUMMARYArea2DLayers.tsv_median.txt	Min-SUMMARYArea2DLayers.tsv_min.txt	Min-SUMMARYArea2DLayers.tsv_q10.txt	Min-SUMMARYArea2DLayers.tsv_q25.txt	Min-SUMMARYArea2DLayers.tsv_q75.txt	Min-SUMMARYArea2DLayers.tsv_q90.txt	Min-SUMMARYArea2DLayers.tsv_std.txt	Min-SUMMARYArea2DLayers.tsv_var.txt	Min-SUMMARYvol3D.tsv_max.txt	Min-SUMMARYvol3D.tsv_mean.txt	Min-SUMMARYvol3D.tsv_median.txt	Min-SUMMARYvol3D.tsv_min.txt	Min-SUMMARYvol3D.tsv_q10.txt	Min-SUMMARYvol3D.tsv_q25.txt	Min-SUMMARYvol3D.tsv_q75.txt	Min-SUMMARYvol3D.tsv_q90.txt	Min-SUMMARYvol3D.tsv_std.txt	Min-SUMMARYvol3D.tsv_var.txt	Slice-SUMMARYArea2DLayers.tsv_max.txt	Slice-SUMMARYArea2DLayers.tsv_min.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_max.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_mean.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_median.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_min.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q10.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q25.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q75.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_q90.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_std.txt	SpherCorr(Pix)-SUMMARYcompactness3D.tsv_var.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_max.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_mean.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_median.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_min.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q10.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q25.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q75.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_q90.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_std.txt	SpherDiscrete(Pix)-SUMMARYcompactness3D.tsv_var.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_max.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_mean.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_median.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_min.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_q10.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_q25.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_q75.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_q90.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_std.txt	Sphericity(Pix)-SUMMARYcompactness3D.tsv_var.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_max.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_mean.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_median.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_min.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_q10.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_q25.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_q75.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_q90.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_std.txt	Sphericity(Unit)-SUMMARYcompactness3D.tsv_var.txt	Surface(Pix)-SUMMARYsurf3D.tsv_max.txt	Surface(Pix)-SUMMARYsurf3D.tsv_mean.txt	Surface(Pix)-SUMMARYsurf3D.tsv_median.txt	Surface(Pix)-SUMMARYsurf3D.tsv_min.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q10.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q25.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q75.txt	Surface(Pix)-SUMMARYsurf3D.tsv_q90.txt	Surface(Pix)-SUMMARYsurf3D.tsv_std.txt	Surface(Pix)-SUMMARYsurf3D.tsv_var.txt	Surface(Unit)-SUMMARYsurf3D.tsv_max.txt	Surface(Unit)-SUMMARYsurf3D.tsv_mean.txt	Surface(Unit)-SUMMARYsurf3D.tsv_median.txt	Surface(Unit)-SUMMARYsurf3D.tsv_min.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q10.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q25.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q75.txt	Surface(Unit)-SUMMARYsurf3D.tsv_q90.txt	Surface(Unit)-SUMMARYsurf3D.tsv_std.txt	Surface(Unit)-SUMMARYsurf3D.tsv_var.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_max.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_mean.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_median.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_min.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q10.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q25.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q75.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_q90.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_std.txt	SurfaceCorr(Pix)-SUMMARYsurf3D.tsv_var.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_max.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_mean.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_median.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_min.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q10.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q25.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q75.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_q90.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_std.txt	SurfaceNbPix-SUMMARYsurf3D.tsv_var.txt	Total Area-SUMMARYArea2DLayers.tsv_max.txt	Total Area-SUMMARYArea2DLayers.tsv_mean.txt	Total Area-SUMMARYArea2DLayers.tsv_median.txt	Total Area-SUMMARYArea2DLayers.tsv_min.txt	Total Area-SUMMARYArea2DLayers.tsv_q10.txt	Total Area-SUMMARYArea2DLayers.tsv_q25.txt	Total Area-SUMMARYArea2DLayers.tsv_q75.txt	Total Area-SUMMARYArea2DLayers.tsv_q90.txt	Total Area-SUMMARYArea2DLayers.tsv_std.txt	Total Area-SUMMARYArea2DLayers.tsv_var.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_max.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_mean.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_median.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_min.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q10.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q25.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q75.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_q90.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_std.txt	Unnamed: 0-SUMMARYArea2DLayers.tsv_var.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_max.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_mean.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_median.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_min.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_q10.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_q25.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_q75.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_q90.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_std.txt	Unnamed: 0-SUMMARYcompactness3D.tsv_var.txt	Unnamed: 0-SUMMARYsurf3D.tsv_max.txt	Unnamed: 0-SUMMARYsurf3D.tsv_mean.txt	Unnamed: 0-SUMMARYsurf3D.tsv_median.txt	Unnamed: 0-SUMMARYsurf3D.tsv_min.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q10.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q25.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q75.txt	Unnamed: 0-SUMMARYsurf3D.tsv_q90.txt	Unnamed: 0-SUMMARYsurf3D.tsv_std.txt	Unnamed: 0-SUMMARYsurf3D.tsv_var.txt	Unnamed: 0-SUMMARYvol3D.tsv_max.txt	Unnamed: 0-SUMMARYvol3D.tsv_mean.txt	Unnamed: 0-SUMMARYvol3D.tsv_median.txt	Unnamed: 0-SUMMARYvol3D.tsv_min.txt	Unnamed: 0-SUMMARYvol3D.tsv_q10.txt	Unnamed: 0-SUMMARYvol3D.tsv_q25.txt	Unnamed: 0-SUMMARYvol3D.tsv_q75.txt	Unnamed: 0-SUMMARYvol3D.tsv_q90.txt	Unnamed: 0-SUMMARYvol3D.tsv_std.txt	Unnamed: 0-SUMMARYvol3D.tsv_var.txt	Volume(Pix)-SUMMARYvol3D.tsv_max.txt	Volume(Pix)-SUMMARYvol3D.tsv_mean.txt	Volume(Pix)-SUMMARYvol3D.tsv_median.txt	Volume(Pix)-SUMMARYvol3D.tsv_min.txt	Volume(Pix)-SUMMARYvol3D.tsv_q10.txt	Volume(Pix)-SUMMARYvol3D.tsv_q25.txt	Volume(Pix)-SUMMARYvol3D.tsv_q75.txt	Volume(Pix)-SUMMARYvol3D.tsv_q90.txt	Volume(Pix)-SUMMARYvol3D.tsv_std.txt	Volume(Pix)-SUMMARYvol3D.tsv_var.txt	Volume(Unit)-SUMMARYvol3D.tsv_max.txt	Volume(Unit)-SUMMARYvol3D.tsv_mean.txt	Volume(Unit)-SUMMARYvol3D.tsv_median.txt	Volume(Unit)-SUMMARYvol3D.tsv_min.txt	Volume(Unit)-SUMMARYvol3D.tsv_q10.txt	Volume(Unit)-SUMMARYvol3D.tsv_q25.txt	Volume(Unit)-SUMMARYvol3D.tsv_q75.txt	Volume(Unit)-SUMMARYvol3D.tsv_q90.txt	Volume(Unit)-SUMMARYvol3D.tsv_std.txt	Volume(Unit)-SUMMARYvol3D.tsv_var.txt	label
12042023_s_Lm_st_L628_p_C03_pos001_tm_24_ch_Syto9_z_11_											4085	2043.0	2043.0	1	409.4	1022.0	3064.0	3676.6	1179.3822535548006	1390942.5	4085	2043.0	2043.0	1	409.4	1022.0	3064.0	3676.6	1179.3822535548006	1390942.5	15281.0	7641.0	7641.0	1.0	1529.0	3821.0	11461.0	13753.0	4411.389066949321	19460353.5																					0.087	0.0170176035599764	0.017	0.0	0.0	0.0	0.017	0.035	0.0158237640738897	0.0002503915094661											inf		34448.332	0.0002382	163.5328	3669.98	inf				0.592	0.001768477149155	0.0009215	0.0	0.0	0.0	0.002	0.003	0.009708956392326	9.42638342280887e-05	0.524	0.0014147171605875	0.0007344	8.674e-06	0.00012164	0.0003374	0.002	0.003	0.0119510485464265	0.000142827561359	0.192	0.0005094776002447	0.0002697	3.202e-06	4.494200000000001e-05	0.0001241	0.0006389	0.001	0.0043763643154433	1.9152564621485693e-05											12042023_s_Lm_st_L628_p_C03_pos001_tm_24_ch_Syto9_z_11.tif	12042023_s_Lm_st_L628_p_C03_pos001_tm_24_ch_Syto9_z_11.tif	12042023_s_Lm_st_L628_p_C03_pos001_tm_24_ch_Syto9_z_11.tif	12042023_s_Lm_st_L628_p_C03_pos001_tm_24_ch_Syto9_z_11.tif	4095	2052.9997552019586	2053.0	10	419.4	1032.0	3074.0	3686.6	1179.3826776092596	1390943.500244787	4095	2052.9997552019586	2053.0	10	419.4	1032.0	3074.0	3686.6	1179.3826776092596	1390943.500244787	4095.0	548.81905634448	0.0	0.0	0.0	0.0	275.0	2567.0	1094.2325809788233	1197344.941275577											493.0	199.1547673581572	262.0	0.0	0.0	0.0	274.0	287.0	120.97553865916134	14635.08095387424											407.5	197.4823531182514	262.0	0.0	0.0	0.0	271.5	282.0	119.73438058110224	14336.32189314023											367.0	196.01387343760223	260.0	0.0	0.0	0.0	269.0	279.0	118.82410310064272	14119.16747767217			inf		32.538	0.062	5.4688	15.425	inf				0.84	0.082008082292432	0.097	0.0	0.0	0.0	0.121	0.149	0.0659663045793386	0.004351553339854	0.806	0.0934239902080783	0.09	0.021	0.05	0.07	0.12	0.141	0.0379990580871961	0.0014439284155141	0.577	0.0669223990208078	0.065	0.015	0.036	0.05	0.086	0.101	0.0272122934158523	0.0007405089129504	375878	16694.079804161567	4282.0	6	1120.0	1808.0	9342.0	25954.4	47807.78232344696	2285584050.686087	35141.105	1559.8810575275395	400.925	0.562	104.81	169.392	874.439	2429.0114	4462.074067110115	19910104.980376605	178293.771	534.3981532435741	6.667	0.0	0.0	0.0	36.0	237.60019999999972	3738.776316536332	13978448.345092982	100181	2821.363525091799	714.0	1	187.0	302.0	1558.0	4336.4	8208.613550141354	67381336.41556424																					4084	2042.0	2042.0	0	408.4	1021.0	3063.0	3675.6	1179.3822535548006	1390942.5	4084	2042.0	2042.0	0	408.4	1021.0	3063.0	3675.6	1179.3822535548006	1390942.5	15280.0	7640.0	7640.0	0.0	1528.0	3820.0	11460.0	13752.0	4411.389066949321	19460353.5	109247.0	754.8155225443361	0.0	0.0	0.0	0.0	176.0	1050.0	4437.574073631144	19692063.658963304	1897.417	13.109742686996924	0.0	0.0	0.0	0.0	3.057	18.237	77.07239964365604	5940.154786831433	L628
